,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
67,2009-07-01,4.0,Ethiopia,Gambela,Agnewak,4.0,99.0,Gambela,Agnewak,164054,124760,0.0,0.0,0.0,124760.0,0.0,124760.0,0.0,0.0,0.0,124760.0,0.0,124760.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2009-07-01,4.0,Ethiopia,Somali,Doolo,99.0,99.0,Somali,Doolo,425824,323831,0.0,0.0,0.0,323831.0,0.0,323831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2009-07-01,4.0,Ethiopia,Somali,Korahe,4.0,4.0,Somali,Korahe,511890,389283,0.0,0.0,0.0,389283.0,0.0,389283.0,0.0,0.0,0.0,389283.0,0.0,389283.0,0.0,0.0,0.0,389283.0,0.0,389283.0
70,2009-07-01,2.0,Ethiopia,Oromia,Finfine Special,99.0,99.0,Oromia,Finfine Special,1040106,790982,0.0,790982.0,0.0,0.0,0.0,790982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2009-07-01,1.0,Ethiopia,Addis Ababa,Region 14,99.0,99.0,Addis Ababa,Region 14,3585647,2726821,2726821.0,0.0,0.0,0.0,0.0,2726821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2009-07-01,1.0,Ethiopia,Amhara,West Gojam,99.0,99.0,Amhara,West Gojam,2894095,2200908,2200908.0,0.0,0.0,0.0,0.0,2200908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2009-07-01,2.0,Ethiopia,SNNP,Basketo,3.0,3.0,SNNP,Basketo,75512,57425,0.0,57425.0,0.0,0.0,0.0,57425.0,0.0,0.0,57425.0,0.0,0.0,57425.0,0.0,0.0,57425.0,0.0,0.0,57425.0
74,2009-07-01,2.0,Ethiopia,SNNP,Bench Maji,3.0,2.0,SNNP,Bench Maji,603595,459023,0.0,459023.0,0.0,0.0,0.0,459023.0,0.0,0.0,459023.0,0.0,0.0,459023.0,0.0,459023.0,0.0,0.0,0.0,459023.0
75,2009-07-01,2.0,Ethiopia,Gambela,Etang Special woreda,3.0,99.0,Gambela,Etang Special woreda,50260,38221,0.0,38221.0,0.0,0.0,0.0,38221.0,0.0,0.0,38221.0,0.0,0.0,38221.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2009-07-01,2.0,Ethiopia,Oromia,Ilu Aba Bora,3.0,2.0,Oromia,Ilu Aba Bora,953178,724875,0.0,724875.0,0.0,0.0,0.0,724875.0,0.0,0.0,724875.0,0.0,0.0,724875.0,0.0,724875.0,0.0,0.0,0.0,724875.0
