,date,ADMIN1,ADMIN2,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2,pop_ADMIN2
126,Sep 2019,Somali,KAP - Korahe Agropastoral Livelihood Zone,27584.0,38617.0,33100.0,11033.0,0.0,33100.0,44134.0,27584.0,5516.0,0.0,33883.0,39531.0,33883.0,5647.0,0.0,110336.0,110336.0,112946.0,
127,Sep 2019,Somali,KGP - Korahe Gode Pastoral Livelihood Zone,79327.0,79327.0,92548.0,13221.0,0.0,92548.0,79327.0,79327.0,13221.0,0.0,94737.0,81203.0,81203.0,13533.0,0.0,264425.0,264425.0,270679.0,
128,Sep 2019,Somali,LAP - Liban Agropastoral Livelihood Zone,22272.0,44544.0,33408.0,11136.0,0.0,33408.0,44544.0,27840.0,5568.0,0.0,34198.0,45597.0,28498.0,5699.0,0.0,111360.0,111360.0,113994.0,
129,Sep 2019,Somali,LHP - Lowland Hawd Pastoral Livelihood Zone,135948.0,217518.0,163138.0,27189.0,0.0,190328.0,190328.0,135948.0,27189.0,0.0,194829.0,222662.0,111331.0,27832.0,0.0,543795.0,543795.0,556657.0,
130,Sep 2019,Somali,MWP - Moyale Woyamo Pastoral Livelihood Zone,73233.0,146467.0,109850.0,36616.0,0.0,109850.0,146467.0,91542.0,18308.0,0.0,112448.0,149931.0,93707.0,18741.0,0.0,366168.0,366168.0,374829.0,
131,Sep 2019,Somali,SAP - Shinile Agropastoral Livelihood Zone,34848.0,40656.0,34848.0,5808.0,0.0,29040.0,46464.0,40656.0,0.0,0.0,41618.0,41618.0,35673.0,0.0,0.0,116162.0,116162.0,118910.0,
132,Sep 2019,Somali,SHP - Shinile Pastoral  Livelihood Zone,168708.0,126531.0,105442.0,21088.0,0.0,147619.0,147619.0,126531.0,0.0,0.0,172698.0,151111.0,107936.0,0.0,0.0,421770.0,421770.0,431746.0,
133,Sep 2019,Somali,SHR - Shabelle Riverine Livelihood Zone,80244.0,93619.0,80244.0,13374.0,0.0,66870.0,93619.0,93619.0,13374.0,0.0,109524.0,82143.0,82143.0,0.0,0.0,267483.0,267483.0,273810.0,
135,Sep 2019,Tigray,AoH - Alaje-Ofla Highland Livelihood Zone,133821.0,89214.0,74345.0,0.0,0.0,193298.0,74345.0,29738.0,0.0,0.0,209289.0,74746.0,14949.0,0.0,0.0,297382.0,297382.0,298985.0,
136,Sep 2019,Tigray,EDM - Enderta Dry Midland Livelihood Zone,212440.0,84976.0,127464.0,0.0,0.0,212440.0,169952.0,42488.0,0.0,0.0,213585.0,149509.0,64075.0,0.0,0.0,424880.0,424880.0,427170.0,
137,Sep 2019,Tigray,Erob,13113.0,6556.0,5245.0,1311.0,0.0,14424.0,6556.0,3933.0,1311.0,0.0,15820.0,7910.0,1318.0,1318.0,0.0,26226.0,26226.0,26367.0,
138,Sep 2019,Tigray,Mereb lehe,55683.0,22273.0,27841.0,5568.0,0.0,66820.0,27841.0,16705.0,0.0,0.0,61581.0,22393.0,27991.0,0.0,0.0,111367.0,111367.0,111967.0,
139,Sep 2019,Tigray,RVL - Raya Valley Livelihood Zone,93317.0,81652.0,46658.0,11664.0,0.0,93317.0,104982.0,34994.0,0.0,0.0,117275.0,70365.0,46910.0,0.0,0.0,233294.0,233294.0,234551.0,
140,Sep 2019,Tigray,Saesie Tsaedamba,67459.0,40475.0,26983.0,0.0,0.0,60713.0,53967.0,20237.0,0.0,0.0,40693.0,47475.0,40693.0,6782.0,0.0,134918.0,134918.0,135645.0,
141,Sep 2019,Tigray,TSC - Tsirare Catchment Livelihood Zone,50079.0,37559.0,31299.0,6259.0,0.0,62599.0,37559.0,18779.0,6259.0,0.0,56643.0,44055.0,25174.0,0.0,0.0,125199.0,125199.0,125874.0,
142,Sep 2019,Tigray,Tselemti,58414.0,51112.0,29207.0,7301.0,0.0,87621.0,36509.0,14603.0,7301.0,0.0,88093.0,29364.0,29364.0,0.0,0.0,146036.0,146036.0,146823.0,
