,date,ADMIN0,ADMIN1,ADMIN2,ML1
1483,2013-10-01,Ethiopia,Oromia,Borena,2.0
1484,2013-10-01,Ethiopia,SNNPR,Sidama,2.0
1496,2013-10-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1497,2013-10-01,Ethiopia,SNNPR,Gedeo,2.0
1513,2013-10-01,Ethiopia,SNNPR,South Omo,2.0
5681,2013-10-01,Ethiopia,Oromia,West Arsi,1.0
1521,2013-10-01,Ethiopia,SNNPR,Wolayita,2.0
1482,2013-10-01,Ethiopia,Oromia,Bale,2.0
6667,2013-10-01,Ethiopia,Somali,Afder,3.0
1486,2013-10-01,Ethiopia,SNNPR,Alaba,2.0
1487,2013-10-01,Ethiopia,Oromia,Arsi,2.0
5659,2013-10-01,Ethiopia,SNNPR,Basketo,1.0
5660,2013-10-01,Ethiopia,SNNPR,Bench Maji,1.0
1490,2013-10-01,Ethiopia,Tigray,Central Tigray,2.0
5661,2013-10-01,Ethiopia,SNNPR,Dawro,1.0
5662,2013-10-01,Ethiopia,Amhara,East Gojam,1.0
1495,2013-10-01,Ethiopia,Oromia,East Shewa,2.0
5664,2013-10-01,Ethiopia,Oromia,East Wellega,1.0
1498,2013-10-01,Ethiopia,Oromia,Gujii,2.0
5668,2013-10-01,Ethiopia,SNNPR,Gurage,1.0
5669,2013-10-01,Ethiopia,Oromia,Horo Guduru,1.0
1501,2013-10-01,Ethiopia,Somali,Fafan,2.0
5671,2013-10-01,Ethiopia,Oromia,Jimma,1.0
1503,2013-10-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
5672,2013-10-01,Ethiopia,SNNPR,Keffa,1.0
5673,2013-10-01,Ethiopia,Oromia,Kelem,1.0
5674,2013-10-01,Ethiopia,SNNPR,Konta,1.0
1507,2013-10-01,Ethiopia,Somali,Liben,2.0
5676,2013-10-01,Ethiopia,Amhara,North Shewa,1.0
1509,2013-10-01,Ethiopia,Amhara,North Wollo,2.0
5677,2013-10-01,Ethiopia,Gambela,Nuer,1.0
1510,2013-10-01,Ethiopia,Amhara,Oromia,2.0
1511,2013-10-01,Ethiopia,Somali,Sitti,2.0
5678,2013-10-01,Ethiopia,Amhara,South Gondar,1.0
1514,2013-10-01,Ethiopia,Amhara,South Wollo,2.0
1515,2013-10-01,Ethiopia,Tigray,South Tigray,2.0
1516,2013-10-01,Ethiopia,Amhara,Argoba,2.0
1517,2013-10-01,Ethiopia,Amhara,Wag Himra,2.0
5682,2013-10-01,Ethiopia,Amhara,West Gojam,1.0
1519,2013-10-01,Ethiopia,Oromia,West Hararge,2.0
5684,2013-10-01,Ethiopia,Oromia,West Shewa,1.0
5685,2013-10-01,Ethiopia,Oromia,West Wellega,1.0
5686,2013-10-01,Ethiopia,Tigray,West Tigray,1.0
5687,2013-10-01,Ethiopia,SNNPR,Yem,1.0
1523,2013-10-01,Ethiopia,Afar,Awusi,2.0
1524,2013-10-01,Ethiopia,Afar,Gabi,2.0
1526,2013-10-01,Ethiopia,Afar,Khari,2.0
1528,2013-10-01,Ethiopia,Tigray,Northwest Tigray,2.0
5690,2013-10-01,Ethiopia,Gambela,Itang,1.0
5691,2013-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5693,2013-10-01,Ethiopia,Gambela,Agniwak,1.0
5694,2013-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
1532,2013-10-01,Ethiopia,Tigray,East Tigray,2.0
5695,2013-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5696,2013-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5698,2013-10-01,Ethiopia,Oromia,South West Shewa,1.0
5699,2013-10-01,Ethiopia,Amhara,North Gondar,1.0
1536,2013-10-01,Ethiopia,SNNPR,Hadiya,2.0
1538,2013-10-01,Ethiopia,SNNPR,Silltie,2.0
1492,2013-10-01,Ethiopia,Somali,Jarar,2.0
5670,2013-10-01,Ethiopia,Oromia,Ilubabor,1.0
1506,2013-10-01,Ethiopia,Somali,Korahe,2.0
1527,2013-10-01,Ethiopia,Somali,Shebelle,2.0
1531,2013-10-01,Ethiopia,Oromia,East Hararge,2.0
1537,2013-10-01,Ethiopia,Somali,Nogob,2.0
1539,2013-10-01,Ethiopia,Somali,Dollo,2.0
1525,2013-10-01,Ethiopia,Afar,Fanti,2.0
6679,2013-10-01,Ethiopia,Afar,Kilbati,3.0
1493,2013-10-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
1500,2013-10-01,Ethiopia,Harari,Harari,2.0
5654,2013-10-01,Ethiopia,SNNPR,Sheka,1.0
5658,2013-10-01,Ethiopia,Amhara,Awi,1.0
5675,2013-10-01,Ethiopia,Gambela,Mezhenger,1.0
5692,2013-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6905,2013-10-01,Ethiopia,Addis Ababa,Region 14,99.0
3653,2014-01-01,Ethiopia,SNNPR,Segen,1.0
3656,2014-01-01,Ethiopia,Oromia,Borena,1.0
1544,2014-01-01,Ethiopia,SNNPR,Sidama,2.0
3671,2014-01-01,Ethiopia,SNNPR,Gamo Gofa,1.0
3672,2014-01-01,Ethiopia,SNNPR,Gedeo,1.0
1571,2014-01-01,Ethiopia,SNNPR,South Omo,2.0
3697,2014-01-01,Ethiopia,Oromia,West Arsi,1.0
3703,2014-01-01,Ethiopia,SNNPR,Wolayita,1.0
3654,2014-01-01,Ethiopia,Oromia,Bale,1.0
5209,2014-01-01,Ethiopia,Somali,Afder,2.0
1546,2014-01-01,Ethiopia,SNNPR,Alaba,2.0
3660,2014-01-01,Ethiopia,Oromia,Arsi,1.0
3662,2014-01-01,Ethiopia,SNNPR,Basketo,1.0
3663,2014-01-01,Ethiopia,SNNPR,Bench Maji,1.0
5212,2014-01-01,Ethiopia,Tigray,Central Tigray,2.0
3665,2014-01-01,Ethiopia,SNNPR,Dawro,1.0
3668,2014-01-01,Ethiopia,Amhara,East Gojam,1.0
3669,2014-01-01,Ethiopia,Oromia,East Shewa,1.0
3670,2014-01-01,Ethiopia,Oromia,East Wellega,1.0
3673,2014-01-01,Ethiopia,Oromia,Gujii,1.0
3674,2014-01-01,Ethiopia,SNNPR,Gurage,1.0
3676,2014-01-01,Ethiopia,Oromia,Horo Guduru,1.0
1559,2014-01-01,Ethiopia,Somali,Fafan,2.0
3679,2014-01-01,Ethiopia,Oromia,Jimma,1.0
3680,2014-01-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
3681,2014-01-01,Ethiopia,SNNPR,Keffa,1.0
3682,2014-01-01,Ethiopia,Oromia,Kelem,1.0
3683,2014-01-01,Ethiopia,SNNPR,Konta,1.0
1565,2014-01-01,Ethiopia,Somali,Liben,2.0
3686,2014-01-01,Ethiopia,Amhara,North Shewa,1.0
3687,2014-01-01,Ethiopia,Amhara,North Wollo,1.0
3688,2014-01-01,Ethiopia,Gambela,Nuer,1.0
3689,2014-01-01,Ethiopia,Amhara,Oromia,1.0
1569,2014-01-01,Ethiopia,Somali,Sitti,2.0
3691,2014-01-01,Ethiopia,Amhara,South Gondar,1.0
3693,2014-01-01,Ethiopia,Amhara,South Wollo,1.0
5223,2014-01-01,Ethiopia,Tigray,South Tigray,2.0
3695,2014-01-01,Ethiopia,Amhara,Argoba,1.0
1574,2014-01-01,Ethiopia,Amhara,Wag Himra,2.0
3698,2014-01-01,Ethiopia,Amhara,West Gojam,1.0
3699,2014-01-01,Ethiopia,Oromia,West Hararge,1.0
3700,2014-01-01,Ethiopia,Oromia,West Shewa,1.0
3701,2014-01-01,Ethiopia,Oromia,West Wellega,1.0
3702,2014-01-01,Ethiopia,Tigray,West Tigray,1.0
3704,2014-01-01,Ethiopia,SNNPR,Yem,1.0
1578,2014-01-01,Ethiopia,Afar,Awusi,2.0
1579,2014-01-01,Ethiopia,Afar,Gabi,2.0
1581,2014-01-01,Ethiopia,Afar,Khari,2.0
3709,2014-01-01,Ethiopia,Tigray,Northwest Tigray,1.0
3710,2014-01-01,Ethiopia,Gambela,Itang,1.0
3711,2014-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
3713,2014-01-01,Ethiopia,Gambela,Agniwak,1.0
3714,2014-01-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5234,2014-01-01,Ethiopia,Tigray,East Tigray,2.0
3717,2014-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
3718,2014-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
3720,2014-01-01,Ethiopia,Oromia,South West Shewa,1.0
3722,2014-01-01,Ethiopia,Amhara,North Gondar,1.0
3723,2014-01-01,Ethiopia,SNNPR,Hadiya,1.0
1592,2014-01-01,Ethiopia,SNNPR,Silltie,2.0
1552,2014-01-01,Ethiopia,Somali,Jarar,2.0
3677,2014-01-01,Ethiopia,Oromia,Ilubabor,1.0
1564,2014-01-01,Ethiopia,Somali,Korahe,2.0
1582,2014-01-01,Ethiopia,Somali,Shebelle,2.0
3715,2014-01-01,Ethiopia,Oromia,East Hararge,1.0
1591,2014-01-01,Ethiopia,Somali,Nogob,2.0
1593,2014-01-01,Ethiopia,Somali,Dollo,2.0
1580,2014-01-01,Ethiopia,Afar,Fanti,2.0
6615,2014-01-01,Ethiopia,Afar,Kilbati,3.0
3667,2014-01-01,Ethiopia,Dire Dawa,Dire Dawa,1.0
3675,2014-01-01,Ethiopia,Harari,Harari,1.0
3655,2014-01-01,Ethiopia,SNNPR,Sheka,1.0
3661,2014-01-01,Ethiopia,Amhara,Awi,1.0
3685,2014-01-01,Ethiopia,Gambela,Mezhenger,1.0
3712,2014-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6842,2014-01-01,Ethiopia,Addis Ababa,Region 14,99.0
3892,2010-04-01,Ethiopia,SNNPR,Segen,3.0
1613,2010-04-01,Ethiopia,Oromia,Borena,2.0
1614,2010-04-01,Ethiopia,SNNPR,Sidama,2.0
1626,2010-04-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1627,2010-04-01,Ethiopia,SNNPR,Gedeo,2.0
1646,2010-04-01,Ethiopia,SNNPR,South Omo,2.0
4458,2010-04-01,Ethiopia,Oromia,West Arsi,1.0
1655,2010-04-01,Ethiopia,SNNPR,Wolayita,2.0
1611,2010-04-01,Ethiopia,Oromia,Bale,2.0
1615,2010-04-01,Ethiopia,Somali,Afder,2.0
3897,2010-04-01,Ethiopia,SNNPR,Alaba,3.0
4435,2010-04-01,Ethiopia,Oromia,Arsi,1.0
4437,2010-04-01,Ethiopia,SNNPR,Basketo,1.0
1619,2010-04-01,Ethiopia,SNNPR,Bench Maji,2.0
3900,2010-04-01,Ethiopia,Tigray,Central Tigray,3.0
1621,2010-04-01,Ethiopia,SNNPR,Dawro,2.0
4440,2010-04-01,Ethiopia,Amhara,East Gojam,1.0
3903,2010-04-01,Ethiopia,Oromia,East Shewa,3.0
4442,2010-04-01,Ethiopia,Oromia,East Wellega,1.0
4445,2010-04-01,Ethiopia,Oromia,Gujii,1.0
1629,2010-04-01,Ethiopia,SNNPR,Gurage,2.0
4447,2010-04-01,Ethiopia,Oromia,Horo Guduru,1.0
1632,2010-04-01,Ethiopia,Somali,Fafan,2.0
4449,2010-04-01,Ethiopia,Oromia,Jimma,1.0
1634,2010-04-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4450,2010-04-01,Ethiopia,SNNPR,Keffa,1.0
4451,2010-04-01,Ethiopia,Oromia,Kelem,1.0
4452,2010-04-01,Ethiopia,SNNPR,Konta,1.0
1639,2010-04-01,Ethiopia,Somali,Liben,2.0
3910,2010-04-01,Ethiopia,Amhara,North Shewa,3.0
3911,2010-04-01,Ethiopia,Amhara,North Wollo,3.0
3912,2010-04-01,Ethiopia,Gambela,Nuer,3.0
3913,2010-04-01,Ethiopia,Amhara,Oromia,3.0
1644,2010-04-01,Ethiopia,Somali,Sitti,2.0
4455,2010-04-01,Ethiopia,Amhara,South Gondar,1.0
1647,2010-04-01,Ethiopia,Amhara,South Wollo,2.0
3918,2010-04-01,Ethiopia,Tigray,South Tigray,3.0
1648,2010-04-01,Ethiopia,Amhara,Argoba,2.0
4857,2010-04-01,Ethiopia,Amhara,Wag Himra,4.0
4459,2010-04-01,Ethiopia,Amhara,West Gojam,1.0
3922,2010-04-01,Ethiopia,Oromia,West Hararge,3.0
1652,2010-04-01,Ethiopia,Oromia,West Shewa,2.0
4462,2010-04-01,Ethiopia,Oromia,West Wellega,1.0
4463,2010-04-01,Ethiopia,Tigray,West Tigray,1.0
4464,2010-04-01,Ethiopia,SNNPR,Yem,1.0
3925,2010-04-01,Ethiopia,Afar,Awusi,3.0
1658,2010-04-01,Ethiopia,Afar,Gabi,2.0
1659,2010-04-01,Ethiopia,Afar,Khari,2.0
1661,2010-04-01,Ethiopia,Tigray,Northwest Tigray,2.0
3931,2010-04-01,Ethiopia,Gambela,Itang,3.0
1663,2010-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,2.0
3932,2010-04-01,Ethiopia,Gambela,Agniwak,3.0
1665,2010-04-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
3934,2010-04-01,Ethiopia,Tigray,East Tigray,3.0
4471,2010-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4472,2010-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4474,2010-04-01,Ethiopia,Oromia,South West Shewa,1.0
4475,2010-04-01,Ethiopia,Amhara,North Gondar,1.0
1671,2010-04-01,Ethiopia,SNNPR,Hadiya,2.0
1673,2010-04-01,Ethiopia,SNNPR,Silltie,2.0
3901,2010-04-01,Ethiopia,Somali,Jarar,3.0
4448,2010-04-01,Ethiopia,Oromia,Ilubabor,1.0
3909,2010-04-01,Ethiopia,Somali,Korahe,3.0
1660,2010-04-01,Ethiopia,Somali,Shebelle,2.0
3933,2010-04-01,Ethiopia,Oromia,East Hararge,3.0
3939,2010-04-01,Ethiopia,Somali,Nogob,3.0
3941,2010-04-01,Ethiopia,Somali,Dollo,3.0
3927,2010-04-01,Ethiopia,Afar,Fanti,3.0
3936,2010-04-01,Ethiopia,Afar,Kilbati,3.0
1623,2010-04-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
3906,2010-04-01,Ethiopia,Harari,Harari,3.0
4432,2010-04-01,Ethiopia,SNNPR,Sheka,1.0
4436,2010-04-01,Ethiopia,Amhara,Awi,1.0
4453,2010-04-01,Ethiopia,Gambela,Mezhenger,1.0
4468,2010-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6988,2010-04-01,Ethiopia,Addis Ababa,Region 14,99.0
1675,2011-10-01,Ethiopia,SNNPR,Segen,3.0
1677,2011-10-01,Ethiopia,Oromia,Borena,3.0
3004,2011-10-01,Ethiopia,SNNPR,Sidama,2.0
3017,2011-10-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3018,2011-10-01,Ethiopia,SNNPR,Gedeo,2.0
1691,2011-10-01,Ethiopia,SNNPR,South Omo,3.0
5629,2011-10-01,Ethiopia,Oromia,West Arsi,1.0
3042,2011-10-01,Ethiopia,SNNPR,Wolayita,2.0
1676,2011-10-01,Ethiopia,Oromia,Bale,3.0
1678,2011-10-01,Ethiopia,Somali,Afder,3.0
3006,2011-10-01,Ethiopia,SNNPR,Alaba,2.0
5605,2011-10-01,Ethiopia,Oromia,Arsi,1.0
3009,2011-10-01,Ethiopia,SNNPR,Basketo,2.0
5607,2011-10-01,Ethiopia,SNNPR,Bench Maji,1.0
3011,2011-10-01,Ethiopia,Tigray,Central Tigray,2.0
5608,2011-10-01,Ethiopia,SNNPR,Dawro,1.0
5609,2011-10-01,Ethiopia,Amhara,East Gojam,1.0
5610,2011-10-01,Ethiopia,Oromia,East Shewa,1.0
5611,2011-10-01,Ethiopia,Oromia,East Wellega,1.0
1683,2011-10-01,Ethiopia,Oromia,Gujii,3.0
5615,2011-10-01,Ethiopia,SNNPR,Gurage,1.0
5616,2011-10-01,Ethiopia,Oromia,Horo Guduru,1.0
3022,2011-10-01,Ethiopia,Somali,Fafan,2.0
5618,2011-10-01,Ethiopia,Oromia,Jimma,1.0
3024,2011-10-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
5619,2011-10-01,Ethiopia,SNNPR,Keffa,1.0
5620,2011-10-01,Ethiopia,Oromia,Kelem,1.0
5621,2011-10-01,Ethiopia,SNNPR,Konta,1.0
1686,2011-10-01,Ethiopia,Somali,Liben,3.0
5623,2011-10-01,Ethiopia,Amhara,North Shewa,1.0
3029,2011-10-01,Ethiopia,Amhara,North Wollo,2.0
3030,2011-10-01,Ethiopia,Gambela,Nuer,2.0
3031,2011-10-01,Ethiopia,Amhara,Oromia,2.0
3032,2011-10-01,Ethiopia,Somali,Sitti,2.0
3033,2011-10-01,Ethiopia,Amhara,South Gondar,2.0
3035,2011-10-01,Ethiopia,Amhara,South Wollo,2.0
3036,2011-10-01,Ethiopia,Tigray,South Tigray,2.0
3037,2011-10-01,Ethiopia,Amhara,Argoba,2.0
3038,2011-10-01,Ethiopia,Amhara,Wag Himra,2.0
5630,2011-10-01,Ethiopia,Amhara,West Gojam,1.0
3040,2011-10-01,Ethiopia,Oromia,West Hararge,2.0
5632,2011-10-01,Ethiopia,Oromia,West Shewa,1.0
5633,2011-10-01,Ethiopia,Oromia,West Wellega,1.0
5634,2011-10-01,Ethiopia,Tigray,West Tigray,1.0
5636,2011-10-01,Ethiopia,SNNPR,Yem,1.0
3044,2011-10-01,Ethiopia,Afar,Awusi,2.0
3045,2011-10-01,Ethiopia,Afar,Gabi,2.0
3047,2011-10-01,Ethiopia,Afar,Khari,2.0
3048,2011-10-01,Ethiopia,Tigray,Northwest Tigray,2.0
5640,2011-10-01,Ethiopia,Gambela,Itang,1.0
5641,2011-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5643,2011-10-01,Ethiopia,Gambela,Agniwak,1.0
5644,2011-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3054,2011-10-01,Ethiopia,Tigray,East Tigray,2.0
5645,2011-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5646,2011-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5648,2011-10-01,Ethiopia,Oromia,South West Shewa,1.0
5649,2011-10-01,Ethiopia,Amhara,North Gondar,1.0
3060,2011-10-01,Ethiopia,SNNPR,Hadiya,2.0
3062,2011-10-01,Ethiopia,SNNPR,Silltie,2.0
1680,2011-10-01,Ethiopia,Somali,Jarar,3.0
5617,2011-10-01,Ethiopia,Oromia,Ilubabor,1.0
1685,2011-10-01,Ethiopia,Somali,Korahe,3.0
1699,2011-10-01,Ethiopia,Somali,Shebelle,3.0
3053,2011-10-01,Ethiopia,Oromia,East Hararge,2.0
1708,2011-10-01,Ethiopia,Somali,Nogob,3.0
1709,2011-10-01,Ethiopia,Somali,Dollo,3.0
3046,2011-10-01,Ethiopia,Afar,Fanti,2.0
1707,2011-10-01,Ethiopia,Afar,Kilbati,3.0
6915,2011-10-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
6917,2011-10-01,Ethiopia,Harari,Harari,99.0
5602,2011-10-01,Ethiopia,SNNPR,Sheka,1.0
5606,2011-10-01,Ethiopia,Amhara,Awi,1.0
5622,2011-10-01,Ethiopia,Gambela,Mezhenger,1.0
5642,2011-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6924,2011-10-01,Ethiopia,Addis Ababa,Region 14,99.0
3593,2016-10-01,Ethiopia,SNNPR,Segen,1.0
1812,2016-10-01,Ethiopia,Oromia,Borena,2.0
2093,2016-10-01,Ethiopia,SNNPR,Sidama,1.0
3600,2016-10-01,Ethiopia,SNNPR,Gamo Gofa,1.0
3601,2016-10-01,Ethiopia,SNNPR,Gedeo,1.0
1825,2016-10-01,Ethiopia,SNNPR,South Omo,2.0
2132,2016-10-01,Ethiopia,Oromia,West Arsi,1.0
2138,2016-10-01,Ethiopia,SNNPR,Wolayita,1.0
1811,2016-10-01,Ethiopia,Oromia,Bale,2.0
1814,2016-10-01,Ethiopia,Somali,Afder,2.0
3596,2016-10-01,Ethiopia,SNNPR,Alaba,1.0
2096,2016-10-01,Ethiopia,Oromia,Arsi,1.0
2098,2016-10-01,Ethiopia,SNNPR,Basketo,1.0
2099,2016-10-01,Ethiopia,SNNPR,Bench Maji,1.0
2100,2016-10-01,Ethiopia,Tigray,Central Tigray,1.0
2101,2016-10-01,Ethiopia,SNNPR,Dawro,1.0
2103,2016-10-01,Ethiopia,Amhara,East Gojam,1.0
2104,2016-10-01,Ethiopia,Oromia,East Shewa,1.0
2105,2016-10-01,Ethiopia,Oromia,East Wellega,1.0
1819,2016-10-01,Ethiopia,Oromia,Gujii,2.0
2109,2016-10-01,Ethiopia,SNNPR,Gurage,1.0
2111,2016-10-01,Ethiopia,Oromia,Horo Guduru,1.0
1821,2016-10-01,Ethiopia,Somali,Fafan,2.0
2114,2016-10-01,Ethiopia,Oromia,Jimma,1.0
2115,2016-10-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
2116,2016-10-01,Ethiopia,SNNPR,Keffa,1.0
2117,2016-10-01,Ethiopia,Oromia,Kelem,1.0
2118,2016-10-01,Ethiopia,SNNPR,Konta,1.0
1823,2016-10-01,Ethiopia,Somali,Liben,2.0
2121,2016-10-01,Ethiopia,Amhara,North Shewa,1.0
2122,2016-10-01,Ethiopia,Amhara,North Wollo,1.0
2123,2016-10-01,Ethiopia,Gambela,Nuer,1.0
2124,2016-10-01,Ethiopia,Amhara,Oromia,1.0
6694,2016-10-01,Ethiopia,Somali,Sitti,3.0
2126,2016-10-01,Ethiopia,Amhara,South Gondar,1.0
2128,2016-10-01,Ethiopia,Amhara,South Wollo,1.0
2129,2016-10-01,Ethiopia,Tigray,South Tigray,1.0
2130,2016-10-01,Ethiopia,Amhara,Argoba,1.0
4892,2016-10-01,Ethiopia,Amhara,Wag Himra,2.0
2133,2016-10-01,Ethiopia,Amhara,West Gojam,1.0
4894,2016-10-01,Ethiopia,Oromia,West Hararge,2.0
2135,2016-10-01,Ethiopia,Oromia,West Shewa,1.0
2136,2016-10-01,Ethiopia,Oromia,West Wellega,1.0
2137,2016-10-01,Ethiopia,Tigray,West Tigray,1.0
2139,2016-10-01,Ethiopia,SNNPR,Yem,1.0
4896,2016-10-01,Ethiopia,Afar,Awusi,2.0
6698,2016-10-01,Ethiopia,Afar,Gabi,3.0
4899,2016-10-01,Ethiopia,Afar,Khari,2.0
2144,2016-10-01,Ethiopia,Tigray,Northwest Tigray,1.0
2145,2016-10-01,Ethiopia,Gambela,Itang,1.0
2146,2016-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2148,2016-10-01,Ethiopia,Gambela,Agniwak,1.0
2149,2016-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2151,2016-10-01,Ethiopia,Tigray,East Tigray,1.0
2152,2016-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2153,2016-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2155,2016-10-01,Ethiopia,Oromia,South West Shewa,1.0
2157,2016-10-01,Ethiopia,Amhara,North Gondar,1.0
2158,2016-10-01,Ethiopia,SNNPR,Hadiya,1.0
3610,2016-10-01,Ethiopia,SNNPR,Silltie,1.0
4876,2016-10-01,Ethiopia,Somali,Jarar,2.0
2112,2016-10-01,Ethiopia,Oromia,Ilubabor,1.0
4881,2016-10-01,Ethiopia,Somali,Korahe,2.0
4900,2016-10-01,Ethiopia,Somali,Shebelle,2.0
1831,2016-10-01,Ethiopia,Oromia,East Hararge,2.0
4910,2016-10-01,Ethiopia,Somali,Nogob,2.0
1835,2016-10-01,Ethiopia,Somali,Dollo,2.0
4898,2016-10-01,Ethiopia,Afar,Fanti,2.0
4908,2016-10-01,Ethiopia,Afar,Kilbati,2.0
2102,2016-10-01,Ethiopia,Dire Dawa,Dire Dawa,1.0
2110,2016-10-01,Ethiopia,Harari,Harari,1.0
2091,2016-10-01,Ethiopia,SNNPR,Sheka,1.0
2097,2016-10-01,Ethiopia,Amhara,Awi,1.0
2120,2016-10-01,Ethiopia,Gambela,Mezhenger,1.0
2147,2016-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2154,2016-10-01,Ethiopia,Addis Ababa,Region 14,1.0
1836,2018-06-01,Ethiopia,SNNPR,Segen,2.0
1838,2018-06-01,Ethiopia,Oromia,Borena,2.0
1893,2018-06-01,Ethiopia,SNNPR,Sidama,1.0
1905,2018-06-01,Ethiopia,SNNPR,Gamo Gofa,1.0
4116,2018-06-01,Ethiopia,SNNPR,Gedeo,3.0
1922,2018-06-01,Ethiopia,SNNPR,South Omo,1.0
1925,2018-06-01,Ethiopia,Oromia,West Arsi,1.0
1931,2018-06-01,Ethiopia,SNNPR,Wolayita,1.0
6365,2018-06-01,Ethiopia,Oromia,Bale,2.0
6366,2018-06-01,Ethiopia,Somali,Afder,2.0
1841,2018-06-01,Ethiopia,SNNPR,Alaba,2.0
1896,2018-06-01,Ethiopia,Oromia,Arsi,1.0
1898,2018-06-01,Ethiopia,SNNPR,Basketo,1.0
1899,2018-06-01,Ethiopia,SNNPR,Bench Maji,1.0
6368,2018-06-01,Ethiopia,Tigray,Central Tigray,2.0
1901,2018-06-01,Ethiopia,SNNPR,Dawro,1.0
1902,2018-06-01,Ethiopia,Amhara,East Gojam,1.0
1903,2018-06-01,Ethiopia,Oromia,East Shewa,1.0
1904,2018-06-01,Ethiopia,Oromia,East Wellega,1.0
1907,2018-06-01,Ethiopia,Oromia,Gujii,1.0
1908,2018-06-01,Ethiopia,SNNPR,Gurage,1.0
1909,2018-06-01,Ethiopia,Oromia,Horo Guduru,1.0
1853,2018-06-01,Ethiopia,Somali,Fafan,2.0
1911,2018-06-01,Ethiopia,Oromia,Jimma,1.0
1912,2018-06-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
1913,2018-06-01,Ethiopia,SNNPR,Keffa,1.0
1914,2018-06-01,Ethiopia,Oromia,Kelem,1.0
1915,2018-06-01,Ethiopia,SNNPR,Konta,1.0
6374,2018-06-01,Ethiopia,Somali,Liben,2.0
1918,2018-06-01,Ethiopia,Amhara,North Shewa,1.0
1859,2018-06-01,Ethiopia,Amhara,North Wollo,2.0
1919,2018-06-01,Ethiopia,Gambela,Nuer,1.0
1920,2018-06-01,Ethiopia,Amhara,Oromia,1.0
6376,2018-06-01,Ethiopia,Somali,Sitti,2.0
1862,2018-06-01,Ethiopia,Amhara,South Gondar,2.0
1864,2018-06-01,Ethiopia,Amhara,South Wollo,2.0
1865,2018-06-01,Ethiopia,Tigray,South Tigray,2.0
1924,2018-06-01,Ethiopia,Amhara,Argoba,1.0
4127,2018-06-01,Ethiopia,Amhara,Wag Himra,3.0
1926,2018-06-01,Ethiopia,Amhara,West Gojam,1.0
1870,2018-06-01,Ethiopia,Oromia,West Hararge,2.0
1928,2018-06-01,Ethiopia,Oromia,West Shewa,1.0
1929,2018-06-01,Ethiopia,Oromia,West Wellega,1.0
1930,2018-06-01,Ethiopia,Tigray,West Tigray,1.0
1932,2018-06-01,Ethiopia,SNNPR,Yem,1.0
6384,2018-06-01,Ethiopia,Afar,Awusi,2.0
1874,2018-06-01,Ethiopia,Afar,Gabi,2.0
1876,2018-06-01,Ethiopia,Afar,Khari,2.0
1937,2018-06-01,Ethiopia,Tigray,Northwest Tigray,1.0
1938,2018-06-01,Ethiopia,Gambela,Itang,1.0
1939,2018-06-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
1941,2018-06-01,Ethiopia,Gambela,Agniwak,1.0
1942,2018-06-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
6390,2018-06-01,Ethiopia,Tigray,East Tigray,2.0
1943,2018-06-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
