,date,ML2,ADMIN0,ADMIN1,ADMIN2
2397,2011-04-01,3.0,Ethiopia,Afar,Kilbati
4574,2011-04-01,4.0,Ethiopia,Somali,Nogob
2353,2011-04-01,3.0,Ethiopia,SNNPR,Alaba
2354,2011-04-01,3.0,Ethiopia,Oromia,Arsi
1726,2011-04-01,2.0,Ethiopia,Tigray,Central Tigray
2358,2011-04-01,3.0,Ethiopia,SNNPR,Dawro
4567,2011-04-01,4.0,Ethiopia,Somali,Jarar
1728,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6130,2011-04-01,1.0,Ethiopia,Amhara,East Gojam
1730,2011-04-01,2.0,Ethiopia,Oromia,East Shewa
6132,2011-04-01,1.0,Ethiopia,Oromia,East Wellega
1735,2011-04-01,2.0,Ethiopia,SNNPR,Gurage
6581,2011-04-01,99.0,Ethiopia,Harari,Harari
6137,2011-04-01,1.0,Ethiopia,Oromia,Horo Guduru
2367,2011-04-01,3.0,Ethiopia,Somali,Fafan
6139,2011-04-01,1.0,Ethiopia,Oromia,Jimma
2369,2011-04-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
4569,2011-04-01,4.0,Ethiopia,Somali,Korahe
1739,2011-04-01,2.0,Ethiopia,Amhara,North Shewa
2378,2011-04-01,3.0,Ethiopia,Somali,Sitti
1748,2011-04-01,2.0,Ethiopia,Amhara,Argoba
1752,2011-04-01,2.0,Ethiopia,Oromia,West Shewa
6153,2011-04-01,1.0,Ethiopia,Tigray,West Tigray
2386,2011-04-01,3.0,Ethiopia,SNNPR,Wolayita
2389,2011-04-01,3.0,Ethiopia,Afar,Gabi
2391,2011-04-01,3.0,Ethiopia,Afar,Khari
1760,2011-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
6164,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa
6165,2011-04-01,1.0,Ethiopia,Amhara,North Gondar
2399,2011-04-01,3.0,Ethiopia,SNNPR,Hadiya
1773,2011-04-01,2.0,Ethiopia,SNNPR,Silltie
4575,2011-04-01,4.0,Ethiopia,Somali,Dollo
1774,2011-04-01,2.0,Ethiopia,Oromia,North Shewa
1762,2011-04-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
1764,2011-04-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
6161,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6162,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6138,2011-04-01,1.0,Ethiopia,Oromia,Ilubabor
6156,2011-04-01,1.0,Ethiopia,Gambela,Itang
6124,2011-04-01,1.0,Ethiopia,SNNPR,Sheka
6126,2011-04-01,1.0,Ethiopia,Amhara,Awi
6141,2011-04-01,1.0,Ethiopia,Oromia,Kelem
6143,2011-04-01,1.0,Ethiopia,Gambela,Mezhenger
6150,2011-04-01,1.0,Ethiopia,Amhara,West Gojam
6152,2011-04-01,1.0,Ethiopia,Oromia,West Wellega
6154,2011-04-01,1.0,Ethiopia,SNNPR,Yem
6158,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6588,2011-04-01,99.0,Ethiopia,Addis Ababa,Region 14
1830,2013-07-01,2.0,Ethiopia,SNNPR,Segen
1831,2013-07-01,2.0,Ethiopia,Oromia,Bale
1832,2013-07-01,2.0,Ethiopia,Oromia,Borena
1833,2013-07-01,2.0,Ethiopia,SNNPR,Sidama
6425,2013-07-01,3.0,Ethiopia,Somali,Afder
4893,2013-07-01,1.0,Ethiopia,SNNPR,Basketo
4894,2013-07-01,1.0,Ethiopia,SNNPR,Bench Maji
1845,2013-07-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1846,2013-07-01,2.0,Ethiopia,SNNPR,Gedeo
1847,2013-07-01,2.0,Ethiopia,Oromia,Gujii
4906,2013-07-01,1.0,Ethiopia,SNNPR,Keffa
4908,2013-07-01,1.0,Ethiopia,SNNPR,Konta
1856,2013-07-01,2.0,Ethiopia,Somali,Liben
1858,2013-07-01,2.0,Ethiopia,Amhara,North Wollo
4911,2013-07-01,1.0,Ethiopia,Gambela,Nuer
1860,2013-07-01,2.0,Ethiopia,Amhara,Oromia
4912,2013-07-01,1.0,Ethiopia,Amhara,South Gondar
1863,2013-07-01,2.0,Ethiopia,SNNPR,South Omo
1864,2013-07-01,2.0,Ethiopia,Amhara,South Wollo
1865,2013-07-01,2.0,Ethiopia,Tigray,South Tigray
1867,2013-07-01,2.0,Ethiopia,Amhara,Wag Himra
4915,2013-07-01,1.0,Ethiopia,Oromia,West Arsi
1869,2013-07-01,2.0,Ethiopia,Oromia,West Hararge
6434,2013-07-01,3.0,Ethiopia,Afar,Awusi
1875,2013-07-01,2.0,Ethiopia,Afar,Fanti
1877,2013-07-01,2.0,Ethiopia,Somali,Shebelle
4927,2013-07-01,1.0,Ethiopia,Gambela,Agniwak
1882,2013-07-01,2.0,Ethiopia,Oromia,East Hararge
1883,2013-07-01,2.0,Ethiopia,Tigray,East Tigray
6439,2013-07-01,3.0,Ethiopia,Afar,Kilbati
1888,2013-07-01,2.0,Ethiopia,Somali,Nogob
1835,2013-07-01,2.0,Ethiopia,SNNPR,Alaba
1836,2013-07-01,2.0,Ethiopia,Oromia,Arsi
1839,2013-07-01,2.0,Ethiopia,Tigray,Central Tigray
4895,2013-07-01,1.0,Ethiopia,SNNPR,Dawro
1841,2013-07-01,2.0,Ethiopia,Somali,Jarar
6426,2013-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
4896,2013-07-01,1.0,Ethiopia,Amhara,East Gojam
1844,2013-07-01,2.0,Ethiopia,Oromia,East Shewa
4898,2013-07-01,1.0,Ethiopia,Oromia,East Wellega
4902,2013-07-01,1.0,Ethiopia,SNNPR,Gurage
1849,2013-07-01,2.0,Ethiopia,Harari,Harari
4903,2013-07-01,1.0,Ethiopia,Oromia,Horo Guduru
1850,2013-07-01,2.0,Ethiopia,Somali,Fafan
4905,2013-07-01,1.0,Ethiopia,Oromia,Jimma
1852,2013-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
1855,2013-07-01,2.0,Ethiopia,Somali,Korahe
4910,2013-07-01,1.0,Ethiopia,Amhara,North Shewa
6432,2013-07-01,3.0,Ethiopia,Somali,Sitti
1866,2013-07-01,2.0,Ethiopia,Amhara,Argoba
4918,2013-07-01,1.0,Ethiopia,Oromia,West Shewa
4920,2013-07-01,1.0,Ethiopia,Tigray,West Tigray
1871,2013-07-01,2.0,Ethiopia,SNNPR,Wolayita
1874,2013-07-01,2.0,Ethiopia,Afar,Gabi
1876,2013-07-01,2.0,Ethiopia,Afar,Khari
1878,2013-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
4932,2013-07-01,1.0,Ethiopia,Oromia,South West Shewa
4933,2013-07-01,1.0,Ethiopia,Amhara,North Gondar
1887,2013-07-01,2.0,Ethiopia,SNNPR,Hadiya
1889,2013-07-01,2.0,Ethiopia,SNNPR,Silltie
1890,2013-07-01,2.0,Ethiopia,Somali,Dollo
1891,2013-07-01,2.0,Ethiopia,Oromia,North Shewa
4925,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4928,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4929,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4930,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4904,2013-07-01,1.0,Ethiopia,Oromia,Ilubabor
4924,2013-07-01,1.0,Ethiopia,Gambela,Itang
4888,2013-07-01,1.0,Ethiopia,SNNPR,Sheka
4892,2013-07-01,1.0,Ethiopia,Amhara,Awi
4907,2013-07-01,1.0,Ethiopia,Oromia,Kelem
4909,2013-07-01,1.0,Ethiopia,Gambela,Mezhenger
4916,2013-07-01,1.0,Ethiopia,Amhara,West Gojam
4919,2013-07-01,1.0,Ethiopia,Oromia,West Wellega
4921,2013-07-01,1.0,Ethiopia,SNNPR,Yem
4926,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6384,2013-07-01,99.0,Ethiopia,Addis Ababa,Region 14
2874,2016-02-01,1.0,Ethiopia,SNNPR,Segen
1893,2016-02-01,2.0,Ethiopia,Oromia,Bale
1894,2016-02-01,2.0,Ethiopia,Oromia,Borena
2878,2016-02-01,1.0,Ethiopia,SNNPR,Sidama
2879,2016-02-01,1.0,Ethiopia,Somali,Afder
2881,2016-02-01,1.0,Ethiopia,SNNPR,Basketo
2882,2016-02-01,1.0,Ethiopia,SNNPR,Bench Maji
1904,2016-02-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1905,2016-02-01,2.0,Ethiopia,SNNPR,Gedeo
2890,2016-02-01,1.0,Ethiopia,Oromia,Gujii
2897,2016-02-01,1.0,Ethiopia,SNNPR,Keffa
2899,2016-02-01,1.0,Ethiopia,SNNPR,Konta
2901,2016-02-01,1.0,Ethiopia,Somali,Liben
4808,2016-02-01,3.0,Ethiopia,Amhara,North Wollo
2904,2016-02-01,1.0,Ethiopia,Gambela,Nuer
5100,2016-02-01,4.0,Ethiopia,Amhara,Oromia
4812,2016-02-01,3.0,Ethiopia,Amhara,South Gondar
2906,2016-02-01,1.0,Ethiopia,SNNPR,South Omo
4813,2016-02-01,3.0,Ethiopia,Amhara,South Wollo
4814,2016-02-01,3.0,Ethiopia,Tigray,South Tigray
5105,2016-02-01,4.0,Ethiopia,Amhara,Wag Himra
4817,2016-02-01,3.0,Ethiopia,Oromia,West Arsi
5107,2016-02-01,4.0,Ethiopia,Oromia,West Hararge
4821,2016-02-01,3.0,Ethiopia,Afar,Awusi
4823,2016-02-01,3.0,Ethiopia,Afar,Fanti
2915,2016-02-01,1.0,Ethiopia,Somali,Shebelle
2920,2016-02-01,1.0,Ethiopia,Gambela,Agniwak
5113,2016-02-01,4.0,Ethiopia,Oromia,East Hararge
4830,2016-02-01,3.0,Ethiopia,Tigray,East Tigray
4832,2016-02-01,3.0,Ethiopia,Afar,Kilbati
2929,2016-02-01,1.0,Ethiopia,Somali,Nogob
4797,2016-02-01,3.0,Ethiopia,SNNPR,Alaba
4798,2016-02-01,3.0,Ethiopia,Oromia,Arsi
4799,2016-02-01,3.0,Ethiopia,Tigray,Central Tigray
2883,2016-02-01,1.0,Ethiopia,SNNPR,Dawro
2884,2016-02-01,1.0,Ethiopia,Somali,Jarar
4800,2016-02-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
2885,2016-02-01,1.0,Ethiopia,Amhara,East Gojam
4802,2016-02-01,3.0,Ethiopia,Oromia,East Shewa
2887,2016-02-01,1.0,Ethiopia,Oromia,East Wellega
2891,2016-02-01,1.0,Ethiopia,SNNPR,Gurage
4804,2016-02-01,3.0,Ethiopia,Harari,Harari
2892,2016-02-01,1.0,Ethiopia,Oromia,Horo Guduru
1908,2016-02-01,2.0,Ethiopia,Somali,Fafan
2895,2016-02-01,1.0,Ethiopia,Oromia,Jimma
1910,2016-02-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
2900,2016-02-01,1.0,Ethiopia,Somali,Korahe
4807,2016-02-01,3.0,Ethiopia,Amhara,North Shewa
5101,2016-02-01,4.0,Ethiopia,Somali,Sitti
5104,2016-02-01,4.0,Ethiopia,Amhara,Argoba
2910,2016-02-01,1.0,Ethiopia,Oromia,West Shewa
2912,2016-02-01,1.0,Ethiopia,Tigray,West Tigray
1924,2016-02-01,2.0,Ethiopia,SNNPR,Wolayita
5109,2016-02-01,4.0,Ethiopia,Afar,Gabi
4824,2016-02-01,3.0,Ethiopia,Afar,Khari
1927,2016-02-01,2.0,Ethiopia,Tigray,Northwest Tigray
2926,2016-02-01,1.0,Ethiopia,Oromia,South West Shewa
2927,2016-02-01,1.0,Ethiopia,Amhara,North Gondar
1931,2016-02-01,2.0,Ethiopia,SNNPR,Hadiya
4835,2016-02-01,3.0,Ethiopia,SNNPR,Silltie
2931,2016-02-01,1.0,Ethiopia,Somali,Dollo
4836,2016-02-01,3.0,Ethiopia,Oromia,North Shewa
2918,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2921,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2923,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2924,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2893,2016-02-01,1.0,Ethiopia,Oromia,Ilubabor
2917,2016-02-01,1.0,Ethiopia,Gambela,Itang
2876,2016-02-01,1.0,Ethiopia,SNNPR,Sheka
2880,2016-02-01,1.0,Ethiopia,Amhara,Awi
2898,2016-02-01,1.0,Ethiopia,Oromia,Kelem
2902,2016-02-01,1.0,Ethiopia,Gambela,Mezhenger
2909,2016-02-01,1.0,Ethiopia,Amhara,West Gojam
2911,2016-02-01,1.0,Ethiopia,Oromia,West Wellega
2914,2016-02-01,1.0,Ethiopia,SNNPR,Yem
2919,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2925,2016-02-01,1.0,Ethiopia,Addis Ababa,Region 14
3788,2014-07-01,1.0,Ethiopia,SNNPR,Segen
3789,2014-07-01,1.0,Ethiopia,Oromia,Bale
1995,2014-07-01,2.0,Ethiopia,Oromia,Borena
3792,2014-07-01,1.0,Ethiopia,SNNPR,Sidama
1997,2014-07-01,2.0,Ethiopia,Somali,Afder
3797,2014-07-01,1.0,Ethiopia,SNNPR,Basketo
3798,2014-07-01,1.0,Ethiopia,SNNPR,Bench Maji
3804,2014-07-01,1.0,Ethiopia,SNNPR,Gamo Gofa
3805,2014-07-01,1.0,Ethiopia,SNNPR,Gedeo
2007,2014-07-01,2.0,Ethiopia,Oromia,Gujii
3812,2014-07-01,1.0,Ethiopia,SNNPR,Keffa
3814,2014-07-01,1.0,Ethiopia,SNNPR,Konta
2012,2014-07-01,2.0,Ethiopia,Somali,Liben
2014,2014-07-01,2.0,Ethiopia,Amhara,North Wollo
3818,2014-07-01,1.0,Ethiopia,Gambela,Nuer
2016,2014-07-01,2.0,Ethiopia,Amhara,Oromia
3819,2014-07-01,1.0,Ethiopia,Amhara,South Gondar
2019,2014-07-01,2.0,Ethiopia,SNNPR,South Omo
2020,2014-07-01,2.0,Ethiopia,Amhara,South Wollo
2021,2014-07-01,2.0,Ethiopia,Tigray,South Tigray
2023,2014-07-01,2.0,Ethiopia,Amhara,Wag Himra
2024,2014-07-01,2.0,Ethiopia,Oromia,West Arsi
2025,2014-07-01,2.0,Ethiopia,Oromia,West Hararge
6481,2014-07-01,2.0,Ethiopia,Afar,Awusi
6483,2014-07-01,2.0,Ethiopia,Afar,Fanti
2031,2014-07-01,2.0,Ethiopia,Somali,Shebelle
3837,2014-07-01,1.0,Ethiopia,Gambela,Agniwak
2037,2014-07-01,2.0,Ethiopia,Oromia,East Hararge
2038,2014-07-01,2.0,Ethiopia,Tigray,East Tigray
4652,2014-07-01,3.0,Ethiopia,Afar,Kilbati
2042,2014-07-01,2.0,Ethiopia,Somali,Nogob
3794,2014-07-01,1.0,Ethiopia,SNNPR,Alaba
1999,2014-07-01,2.0,Ethiopia,Oromia,Arsi
2001,2014-07-01,2.0,Ethiopia,Tigray,Central Tigray
3800,2014-07-01,1.0,Ethiopia,SNNPR,Dawro
2002,2014-07-01,2.0,Ethiopia,Somali,Jarar
6471,2014-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
3801,2014-07-01,1.0,Ethiopia,Amhara,East Gojam
3802,2014-07-01,1.0,Ethiopia,Oromia,East Shewa
3803,2014-07-01,1.0,Ethiopia,Oromia,East Wellega
3807,2014-07-01,1.0,Ethiopia,SNNPR,Gurage
6473,2014-07-01,2.0,Ethiopia,Harari,Harari
3808,2014-07-01,1.0,Ethiopia,Oromia,Horo Guduru
6474,2014-07-01,2.0,Ethiopia,Somali,Fafan
3810,2014-07-01,1.0,Ethiopia,Oromia,Jimma
3811,2014-07-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
2011,2014-07-01,2.0,Ethiopia,Somali,Korahe
3816,2014-07-01,1.0,Ethiopia,Amhara,North Shewa
6478,2014-07-01,2.0,Ethiopia,Somali,Sitti
2022,2014-07-01,2.0,Ethiopia,Amhara,Argoba
3826,2014-07-01,1.0,Ethiopia,Oromia,West Shewa
3828,2014-07-01,1.0,Ethiopia,Tigray,West Tigray
3829,2014-07-01,1.0,Ethiopia,SNNPR,Wolayita
6482,2014-07-01,2.0,Ethiopia,Afar,Gabi
6484,2014-07-01,2.0,Ethiopia,Afar,Khari
3833,2014-07-01,1.0,Ethiopia,Tigray,Northwest Tigray
3842,2014-07-01,1.0,Ethiopia,Oromia,South West Shewa
3843,2014-07-01,1.0,Ethiopia,Amhara,North Gondar
3844,2014-07-01,1.0,Ethiopia,SNNPR,Hadiya
3846,2014-07-01,1.0,Ethiopia,SNNPR,Silltie
2043,2014-07-01,2.0,Ethiopia,Somali,Dollo
3847,2014-07-01,1.0,Ethiopia,Oromia,North Shewa
3835,2014-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3838,2014-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3839,2014-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
3840,2014-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
3809,2014-07-01,1.0,Ethiopia,Oromia,Ilubabor
3834,2014-07-01,1.0,Ethiopia,Gambela,Itang
3790,2014-07-01,1.0,Ethiopia,SNNPR,Sheka
3796,2014-07-01,1.0,Ethiopia,Amhara,Awi
3813,2014-07-01,1.0,Ethiopia,Oromia,Kelem
3815,2014-07-01,1.0,Ethiopia,Gambela,Mezhenger
3824,2014-07-01,1.0,Ethiopia,Amhara,West Gojam
3827,2014-07-01,1.0,Ethiopia,Oromia,West Wellega
3830,2014-07-01,1.0,Ethiopia,SNNPR,Yem
3836,2014-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6657,2014-07-01,99.0,Ethiopia,Addis Ababa,Region 14
2085,2010-07-01,2.0,Ethiopia,SNNPR,Segen
4446,2010-07-01,3.0,Ethiopia,Oromia,Bale
4448,2010-07-01,3.0,Ethiopia,Oromia,Borena
2089,2010-07-01,2.0,Ethiopia,SNNPR,Sidama
4449,2010-07-01,3.0,Ethiopia,Somali,Afder
2093,2010-07-01,2.0,Ethiopia,SNNPR,Basketo
4231,2010-07-01,1.0,Ethiopia,SNNPR,Bench Maji
2102,2010-07-01,2.0,Ethiopia,SNNPR,Gamo Gofa
2103,2010-07-01,2.0,Ethiopia,SNNPR,Gedeo
4238,2010-07-01,1.0,Ethiopia,Oromia,Gujii
4244,2010-07-01,1.0,Ethiopia,SNNPR,Keffa
2114,2010-07-01,2.0,Ethiopia,SNNPR,Konta
4457,2010-07-01,3.0,Ethiopia,Somali,Liben
4460,2010-07-01,3.0,Ethiopia,Amhara,North Wollo
4461,2010-07-01,3.0,Ethiopia,Gambela,Nuer
2120,2010-07-01,2.0,Ethiopia,Amhara,Oromia
4250,2010-07-01,1.0,Ethiopia,Amhara,South Gondar
2123,2010-07-01,2.0,Ethiopia,SNNPR,South Omo
2124,2010-07-01,2.0,Ethiopia,Amhara,South Wollo
2125,2010-07-01,2.0,Ethiopia,Tigray,South Tigray
2127,2010-07-01,2.0,Ethiopia,Amhara,Wag Himra
2128,2010-07-01,2.0,Ethiopia,Oromia,West Arsi
2129,2010-07-01,2.0,Ethiopia,Oromia,West Hararge
2135,2010-07-01,2.0,Ethiopia,Afar,Awusi
2137,2010-07-01,2.0,Ethiopia,Afar,Fanti
4472,2010-07-01,3.0,Ethiopia,Somali,Shebelle
2142,2010-07-01,2.0,Ethiopia,Gambela,Agniwak
2144,2010-07-01,2.0,Ethiopia,Oromia,East Hararge
2145,2010-07-01,2.0,Ethiopia,Tigray,East Tigray
2149,2010-07-01,2.0,Ethiopia,Afar,Kilbati
4477,2010-07-01,3.0,Ethiopia,Somali,Nogob
2091,2010-07-01,2.0,Ethiopia,SNNPR,Alaba
4228,2010-07-01,1.0,Ethiopia,Oromia,Arsi
2095,2010-07-01,2.0,Ethiopia,Tigray,Central Tigray
2096,2010-07-01,2.0,Ethiopia,SNNPR,Dawro
4451,2010-07-01,3.0,Ethiopia,Somali,Jarar
6591,2010-07-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
4233,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
2100,2010-07-01,2.0,Ethiopia,Oromia,East Shewa
4235,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
2105,2010-07-01,2.0,Ethiopia,SNNPR,Gurage
4240,2010-07-01,1.0,Ethiopia,Harari,Harari
4241,2010-07-01,1.0,Ethiopia,Oromia,Horo Guduru
2109,2010-07-01,2.0,Ethiopia,Somali,Fafan
4243,2010-07-01,1.0,Ethiopia,Oromia,Jimma
2111,2010-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4456,2010-07-01,3.0,Ethiopia,Somali,Korahe
2117,2010-07-01,2.0,Ethiopia,Amhara,North Shewa
2121,2010-07-01,2.0,Ethiopia,Somali,Sitti
2126,2010-07-01,2.0,Ethiopia,Amhara,Argoba
2130,2010-07-01,2.0,Ethiopia,Oromia,West Shewa
4258,2010-07-01,1.0,Ethiopia,Tigray,West Tigray
2133,2010-07-01,2.0,Ethiopia,SNNPR,Wolayita
2136,2010-07-01,2.0,Ethiopia,Afar,Gabi
2138,2010-07-01,2.0,Ethiopia,Afar,Khari
2139,2010-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
4270,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
4271,2010-07-01,1.0,Ethiopia,Amhara,North Gondar
2151,2010-07-01,2.0,Ethiopia,SNNPR,Hadiya
2153,2010-07-01,2.0,Ethiopia,SNNPR,Silltie
4478,2010-07-01,3.0,Ethiopia,Somali,Dollo
2154,2010-07-01,2.0,Ethiopia,Oromia,North Shewa
4262,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2143,2010-07-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
4267,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4268,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4242,2010-07-01,1.0,Ethiopia,Oromia,Ilubabor
2140,2010-07-01,2.0,Ethiopia,Gambela,Itang
4225,2010-07-01,1.0,Ethiopia,SNNPR,Sheka
4229,2010-07-01,1.0,Ethiopia,Amhara,Awi
4245,2010-07-01,1.0,Ethiopia,Oromia,Kelem
4247,2010-07-01,1.0,Ethiopia,Gambela,Mezhenger
4254,2010-07-01,1.0,Ethiopia,Amhara,West Gojam
4257,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
4259,2010-07-01,1.0,Ethiopia,SNNPR,Yem
4263,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6596,2010-07-01,99.0,Ethiopia,Addis Ababa,Region 14
4275,2011-01-01,3.0,Ethiopia,SNNPR,Segen
4276,2011-01-01,3.0,Ethiopia,Oromia,Bale
4277,2011-01-01,3.0,Ethiopia,Oromia,Borena
2159,2011-01-01,2.0,Ethiopia,SNNPR,Sidama
4278,2011-01-01,3.0,Ethiopia,Somali,Afder
2162,2011-01-01,2.0,Ethiopia,SNNPR,Basketo
6173,2011-01-01,1.0,Ethiopia,SNNPR,Bench Maji
2170,2011-01-01,2.0,Ethiopia,SNNPR,Gamo Gofa
2171,2011-01-01,2.0,Ethiopia,SNNPR,Gedeo
4284,2011-01-01,3.0,Ethiopia,Oromia,Gujii
6185,2011-01-01,1.0,Ethiopia,SNNPR,Keffa
6187,2011-01-01,1.0,Ethiopia,SNNPR,Konta
4290,2011-01-01,3.0,Ethiopia,Somali,Liben
2184,2011-01-01,2.0,Ethiopia,Amhara,North Wollo
4293,2011-01-01,3.0,Ethiopia,Gambela,Nuer
2186,2011-01-01,2.0,Ethiopia,Amhara,Oromia
6191,2011-01-01,1.0,Ethiopia,Amhara,South Gondar
4297,2011-01-01,3.0,Ethiopia,SNNPR,South Omo
2190,2011-01-01,2.0,Ethiopia,Amhara,South Wollo
2191,2011-01-01,2.0,Ethiopia,Tigray,South Tigray
2193,2011-01-01,2.0,Ethiopia,Amhara,Wag Himra
2194,2011-01-01,2.0,Ethiopia,Oromia,West Arsi
4302,2011-01-01,3.0,Ethiopia,Oromia,West Hararge
4304,2011-01-01,3.0,Ethiopia,Afar,Awusi
4306,2011-01-01,3.0,Ethiopia,Afar,Fanti
4628,2011-01-01,4.0,Ethiopia,Somali,Shebelle
2208,2011-01-01,2.0,Ethiopia,Gambela,Agniwak
4312,2011-01-01,3.0,Ethiopia,Oromia,East Hararge
2211,2011-01-01,2.0,Ethiopia,Tigray,East Tigray
4314,2011-01-01,3.0,Ethiopia,Afar,Kilbati
4630,2011-01-01,4.0,Ethiopia,Somali,Nogob
2160,2011-01-01,2.0,Ethiopia,SNNPR,Alaba
2161,2011-01-01,2.0,Ethiopia,Oromia,Arsi
2164,2011-01-01,2.0,Ethiopia,Tigray,Central Tigray
2165,2011-01-01,2.0,Ethiopia,SNNPR,Dawro
4624,2011-01-01,4.0,Ethiopia,Somali,Jarar
2167,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6175,2011-01-01,1.0,Ethiopia,Amhara,East Gojam
6176,2011-01-01,1.0,Ethiopia,Oromia,East Shewa
6177,2011-01-01,1.0,Ethiopia,Oromia,East Wellega
2173,2011-01-01,2.0,Ethiopia,SNNPR,Gurage
2174,2011-01-01,2.0,Ethiopia,Harari,Harari
6182,2011-01-01,1.0,Ethiopia,Oromia,Horo Guduru
2177,2011-01-01,2.0,Ethiopia,Somali,Fafan
6184,2011-01-01,1.0,Ethiopia,Oromia,Jimma
2179,2011-01-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4626,2011-01-01,4.0,Ethiopia,Somali,Korahe
2183,2011-01-01,2.0,Ethiopia,Amhara,North Shewa
4295,2011-01-01,3.0,Ethiopia,Somali,Sitti
2192,2011-01-01,2.0,Ethiopia,Amhara,Argoba
6197,2011-01-01,1.0,Ethiopia,Oromia,West Shewa
6199,2011-01-01,1.0,Ethiopia,Tigray,West Tigray
2199,2011-01-01,2.0,Ethiopia,SNNPR,Wolayita
2202,2011-01-01,2.0,Ethiopia,Afar,Gabi
2204,2011-01-01,2.0,Ethiopia,Afar,Khari
2205,2011-01-01,2.0,Ethiopia,Tigray,Northwest Tigray
6209,2011-01-01,1.0,Ethiopia,Oromia,South West Shewa
6210,2011-01-01,1.0,Ethiopia,Amhara,North Gondar
2217,2011-01-01,2.0,Ethiopia,SNNPR,Hadiya
2218,2011-01-01,2.0,Ethiopia,SNNPR,Silltie
4631,2011-01-01,4.0,Ethiopia,Somali,Dollo
2220,2011-01-01,2.0,Ethiopia,Oromia,North Shewa
6202,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2209,2011-01-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
6206,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6207,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6183,2011-01-01,1.0,Ethiopia,Oromia,Ilubabor
2206,2011-01-01,2.0,Ethiopia,Gambela,Itang
6169,2011-01-01,1.0,Ethiopia,SNNPR,Sheka
6172,2011-01-01,1.0,Ethiopia,Amhara,Awi
6186,2011-01-01,1.0,Ethiopia,Oromia,Kelem
2182,2011-01-01,2.0,Ethiopia,Gambela,Mezhenger
6195,2011-01-01,1.0,Ethiopia,Amhara,West Gojam
6198,2011-01-01,1.0,Ethiopia,Oromia,West Wellega
6200,2011-01-01,1.0,Ethiopia,SNNPR,Yem
6203,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6617,2011-01-01,99.0,Ethiopia,Addis Ababa,Region 14
3682,2013-04-01,2.0,Ethiopia,SNNPR,Segen
