,date,ML1,ADMIN0,ADMIN1,ADMIN2
1914,2018-06-01,1.0,Ethiopia,Oromia,Kelem
1915,2018-06-01,1.0,Ethiopia,SNNPR,Konta
6374,2018-06-01,2.0,Ethiopia,Somali,Liben
1918,2018-06-01,1.0,Ethiopia,Amhara,North Shewa
1859,2018-06-01,2.0,Ethiopia,Amhara,North Wollo
1919,2018-06-01,1.0,Ethiopia,Gambela,Nuer
1920,2018-06-01,1.0,Ethiopia,Amhara,Oromia
6376,2018-06-01,2.0,Ethiopia,Somali,Sitti
1862,2018-06-01,2.0,Ethiopia,Amhara,South Gondar
1864,2018-06-01,2.0,Ethiopia,Amhara,South Wollo
1865,2018-06-01,2.0,Ethiopia,Tigray,South Tigray
1924,2018-06-01,1.0,Ethiopia,Amhara,Argoba
4127,2018-06-01,3.0,Ethiopia,Amhara,Wag Himra
1926,2018-06-01,1.0,Ethiopia,Amhara,West Gojam
1870,2018-06-01,2.0,Ethiopia,Oromia,West Hararge
1928,2018-06-01,1.0,Ethiopia,Oromia,West Shewa
1929,2018-06-01,1.0,Ethiopia,Oromia,West Wellega
1930,2018-06-01,1.0,Ethiopia,Tigray,West Tigray
1932,2018-06-01,1.0,Ethiopia,SNNPR,Yem
6384,2018-06-01,2.0,Ethiopia,Afar,Awusi
1874,2018-06-01,2.0,Ethiopia,Afar,Gabi
1876,2018-06-01,2.0,Ethiopia,Afar,Khari
1937,2018-06-01,1.0,Ethiopia,Tigray,Northwest Tigray
1938,2018-06-01,1.0,Ethiopia,Gambela,Itang
1939,2018-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
1941,2018-06-01,1.0,Ethiopia,Gambela,Agniwak
1942,2018-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
6390,2018-06-01,2.0,Ethiopia,Tigray,East Tigray
1943,2018-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
1944,2018-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
1946,2018-06-01,1.0,Ethiopia,Oromia,South West Shewa
1947,2018-06-01,1.0,Ethiopia,Amhara,North Gondar
1948,2018-06-01,1.0,Ethiopia,SNNPR,Hadiya
1886,2018-06-01,2.0,Ethiopia,SNNPR,Silltie
1950,2018-06-01,1.0,Ethiopia,Oromia,North Shewa
4114,2018-06-01,3.0,Ethiopia,Somali,Jarar
1910,2018-06-01,1.0,Ethiopia,Oromia,Ilubabor
4120,2018-06-01,3.0,Ethiopia,Somali,Korahe
6387,2018-06-01,2.0,Ethiopia,Somali,Shebelle
4135,2018-06-01,3.0,Ethiopia,Oromia,East Hararge
6393,2018-06-01,2.0,Ethiopia,Somali,Nogob
4138,2018-06-01,3.0,Ethiopia,Somali,Dollo
6386,2018-06-01,2.0,Ethiopia,Afar,Fanti
6391,2018-06-01,2.0,Ethiopia,Afar,Kilbati
1845,2018-06-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
1852,2018-06-01,2.0,Ethiopia,Harari,Harari
1891,2018-06-01,1.0,Ethiopia,SNNPR,Sheka
1897,2018-06-01,1.0,Ethiopia,Amhara,Awi
1917,2018-06-01,1.0,Ethiopia,Gambela,Mezhenger
1940,2018-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
1945,2018-06-01,1.0,Ethiopia,Addis Ababa,Region 14
1951,2018-10-01,1.0,Ethiopia,SNNPR,Segen
3989,2018-10-01,2.0,Ethiopia,Oromia,Borena
1955,2018-10-01,1.0,Ethiopia,SNNPR,Sidama
1968,2018-10-01,1.0,Ethiopia,SNNPR,Gamo Gofa
2560,2018-10-01,3.0,Ethiopia,SNNPR,Gedeo
1987,2018-10-01,1.0,Ethiopia,SNNPR,South Omo
1992,2018-10-01,1.0,Ethiopia,Oromia,West Arsi
1998,2018-10-01,1.0,Ethiopia,SNNPR,Wolayita
3988,2018-10-01,2.0,Ethiopia,Oromia,Bale
3991,2018-10-01,2.0,Ethiopia,Somali,Afder
1957,2018-10-01,1.0,Ethiopia,SNNPR,Alaba
1958,2018-10-01,1.0,Ethiopia,Oromia,Arsi
1960,2018-10-01,1.0,Ethiopia,SNNPR,Basketo
1961,2018-10-01,1.0,Ethiopia,SNNPR,Bench Maji
1962,2018-10-01,1.0,Ethiopia,Tigray,Central Tigray
1963,2018-10-01,1.0,Ethiopia,SNNPR,Dawro
1965,2018-10-01,1.0,Ethiopia,Amhara,East Gojam
1966,2018-10-01,1.0,Ethiopia,Oromia,East Shewa
1967,2018-10-01,1.0,Ethiopia,Oromia,East Wellega
1970,2018-10-01,1.0,Ethiopia,Oromia,Gujii
1971,2018-10-01,1.0,Ethiopia,SNNPR,Gurage
1973,2018-10-01,1.0,Ethiopia,Oromia,Horo Guduru
4001,2018-10-01,2.0,Ethiopia,Somali,Fafan
1975,2018-10-01,1.0,Ethiopia,Oromia,Jimma
1976,2018-10-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
1977,2018-10-01,1.0,Ethiopia,SNNPR,Keffa
1978,2018-10-01,1.0,Ethiopia,Oromia,Kelem
1979,2018-10-01,1.0,Ethiopia,SNNPR,Konta
4003,2018-10-01,2.0,Ethiopia,Somali,Liben
1981,2018-10-01,1.0,Ethiopia,Amhara,North Shewa
1982,2018-10-01,1.0,Ethiopia,Amhara,North Wollo
1983,2018-10-01,1.0,Ethiopia,Gambela,Nuer
1984,2018-10-01,1.0,Ethiopia,Amhara,Oromia
4007,2018-10-01,2.0,Ethiopia,Somali,Sitti
1986,2018-10-01,1.0,Ethiopia,Amhara,South Gondar
1988,2018-10-01,1.0,Ethiopia,Amhara,South Wollo
1989,2018-10-01,1.0,Ethiopia,Tigray,South Tigray
1990,2018-10-01,1.0,Ethiopia,Amhara,Argoba
1991,2018-10-01,1.0,Ethiopia,Amhara,Wag Himra
1993,2018-10-01,1.0,Ethiopia,Amhara,West Gojam
4011,2018-10-01,2.0,Ethiopia,Oromia,West Hararge
1995,2018-10-01,1.0,Ethiopia,Oromia,West Shewa
1996,2018-10-01,1.0,Ethiopia,Oromia,West Wellega
1997,2018-10-01,1.0,Ethiopia,Tigray,West Tigray
1999,2018-10-01,1.0,Ethiopia,SNNPR,Yem
4013,2018-10-01,2.0,Ethiopia,Afar,Awusi
4014,2018-10-01,2.0,Ethiopia,Afar,Gabi
4016,2018-10-01,2.0,Ethiopia,Afar,Khari
2005,2018-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
2006,2018-10-01,1.0,Ethiopia,Gambela,Itang
2007,2018-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2009,2018-10-01,1.0,Ethiopia,Gambela,Agniwak
2010,2018-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2012,2018-10-01,1.0,Ethiopia,Tigray,East Tigray
2013,2018-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2014,2018-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2016,2018-10-01,1.0,Ethiopia,Oromia,South West Shewa
2018,2018-10-01,1.0,Ethiopia,Amhara,North Gondar
2019,2018-10-01,1.0,Ethiopia,SNNPR,Hadiya
2020,2018-10-01,1.0,Ethiopia,SNNPR,Silltie
2021,2018-10-01,1.0,Ethiopia,Oromia,North Shewa
2558,2018-10-01,3.0,Ethiopia,Somali,Jarar
1974,2018-10-01,1.0,Ethiopia,Oromia,Ilubabor
4002,2018-10-01,2.0,Ethiopia,Somali,Korahe
4017,2018-10-01,2.0,Ethiopia,Somali,Shebelle
2579,2018-10-01,3.0,Ethiopia,Oromia,East Hararge
4023,2018-10-01,2.0,Ethiopia,Somali,Nogob
2585,2018-10-01,3.0,Ethiopia,Somali,Dollo
4015,2018-10-01,2.0,Ethiopia,Afar,Fanti
2583,2018-10-01,3.0,Ethiopia,Afar,Kilbati
1964,2018-10-01,1.0,Ethiopia,Dire Dawa,Dire Dawa
1972,2018-10-01,1.0,Ethiopia,Harari,Harari
1953,2018-10-01,1.0,Ethiopia,SNNPR,Sheka
1959,2018-10-01,1.0,Ethiopia,Amhara,Awi
1980,2018-10-01,1.0,Ethiopia,Gambela,Mezhenger
2008,2018-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2015,2018-10-01,1.0,Ethiopia,Addis Ababa,Region 14
2586,2012-01-01,3.0,Ethiopia,SNNPR,Segen
2588,2012-01-01,3.0,Ethiopia,Oromia,Borena
3067,2012-01-01,2.0,Ethiopia,SNNPR,Sidama
3080,2012-01-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3081,2012-01-01,2.0,Ethiopia,SNNPR,Gedeo
2609,2012-01-01,3.0,Ethiopia,SNNPR,South Omo
5577,2012-01-01,1.0,Ethiopia,Oromia,West Arsi
3105,2012-01-01,2.0,Ethiopia,SNNPR,Wolayita
2587,2012-01-01,3.0,Ethiopia,Oromia,Bale
2589,2012-01-01,3.0,Ethiopia,Somali,Afder
3069,2012-01-01,2.0,Ethiopia,SNNPR,Alaba
5552,2012-01-01,1.0,Ethiopia,Oromia,Arsi
5554,2012-01-01,1.0,Ethiopia,SNNPR,Basketo
5555,2012-01-01,1.0,Ethiopia,SNNPR,Bench Maji
3074,2012-01-01,2.0,Ethiopia,Tigray,Central Tigray
5556,2012-01-01,1.0,Ethiopia,SNNPR,Dawro
5557,2012-01-01,1.0,Ethiopia,Amhara,East Gojam
5558,2012-01-01,1.0,Ethiopia,Oromia,East Shewa
5559,2012-01-01,1.0,Ethiopia,Oromia,East Wellega
4784,2012-01-01,4.0,Ethiopia,Oromia,Gujii
5563,2012-01-01,1.0,Ethiopia,SNNPR,Gurage
5564,2012-01-01,1.0,Ethiopia,Oromia,Horo Guduru
2599,2012-01-01,3.0,Ethiopia,Somali,Fafan
5566,2012-01-01,1.0,Ethiopia,Oromia,Jimma
3087,2012-01-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5567,2012-01-01,1.0,Ethiopia,SNNPR,Keffa
5568,2012-01-01,1.0,Ethiopia,Oromia,Kelem
5569,2012-01-01,1.0,Ethiopia,SNNPR,Konta
2603,2012-01-01,3.0,Ethiopia,Somali,Liben
5571,2012-01-01,1.0,Ethiopia,Amhara,North Shewa
2604,2012-01-01,3.0,Ethiopia,Amhara,North Wollo
3093,2012-01-01,2.0,Ethiopia,Gambela,Nuer
3094,2012-01-01,2.0,Ethiopia,Amhara,Oromia
2607,2012-01-01,3.0,Ethiopia,Somali,Sitti
3096,2012-01-01,2.0,Ethiopia,Amhara,South Gondar
3098,2012-01-01,2.0,Ethiopia,Amhara,South Wollo
3099,2012-01-01,2.0,Ethiopia,Tigray,South Tigray
3100,2012-01-01,2.0,Ethiopia,Amhara,Argoba
2613,2012-01-01,3.0,Ethiopia,Amhara,Wag Himra
5578,2012-01-01,1.0,Ethiopia,Amhara,West Gojam
3103,2012-01-01,2.0,Ethiopia,Oromia,West Hararge
5580,2012-01-01,1.0,Ethiopia,Oromia,West Shewa
5581,2012-01-01,1.0,Ethiopia,Oromia,West Wellega
5582,2012-01-01,1.0,Ethiopia,Tigray,West Tigray
5584,2012-01-01,1.0,Ethiopia,SNNPR,Yem
3107,2012-01-01,2.0,Ethiopia,Afar,Awusi
3108,2012-01-01,2.0,Ethiopia,Afar,Gabi
3110,2012-01-01,2.0,Ethiopia,Afar,Khari
3112,2012-01-01,2.0,Ethiopia,Tigray,Northwest Tigray
5588,2012-01-01,1.0,Ethiopia,Gambela,Itang
5589,2012-01-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5591,2012-01-01,1.0,Ethiopia,Gambela,Agniwak
5592,2012-01-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3118,2012-01-01,2.0,Ethiopia,Tigray,East Tigray
5593,2012-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5594,2012-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5596,2012-01-01,1.0,Ethiopia,Oromia,South West Shewa
5597,2012-01-01,1.0,Ethiopia,Amhara,North Gondar
3124,2012-01-01,2.0,Ethiopia,SNNPR,Hadiya
3126,2012-01-01,2.0,Ethiopia,SNNPR,Silltie
5600,2012-01-01,1.0,Ethiopia,Oromia,North Shewa
2593,2012-01-01,3.0,Ethiopia,Somali,Jarar
5565,2012-01-01,1.0,Ethiopia,Oromia,Ilubabor
2602,2012-01-01,3.0,Ethiopia,Somali,Korahe
2620,2012-01-01,3.0,Ethiopia,Somali,Shebelle
3117,2012-01-01,2.0,Ethiopia,Oromia,East Hararge
2630,2012-01-01,3.0,Ethiopia,Somali,Nogob
2631,2012-01-01,3.0,Ethiopia,Somali,Dollo
3109,2012-01-01,2.0,Ethiopia,Afar,Fanti
2628,2012-01-01,3.0,Ethiopia,Afar,Kilbati
6934,2012-01-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
6936,2012-01-01,99.0,Ethiopia,Harari,Harari
5549,2012-01-01,1.0,Ethiopia,SNNPR,Sheka
5553,2012-01-01,1.0,Ethiopia,Amhara,Awi
5570,2012-01-01,1.0,Ethiopia,Gambela,Mezhenger
5590,2012-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6944,2012-01-01,99.0,Ethiopia,Addis Ababa,Region 14
2973,2012-04-01,3.0,Ethiopia,SNNPR,Segen
2931,2012-04-01,3.0,Ethiopia,Oromia,Borena
3329,2012-04-01,2.0,Ethiopia,SNNPR,Sidama
2982,2012-04-01,3.0,Ethiopia,SNNPR,Gamo Gofa
3341,2012-04-01,2.0,Ethiopia,SNNPR,Gedeo
2952,2012-04-01,3.0,Ethiopia,SNNPR,South Omo
5525,2012-04-01,1.0,Ethiopia,Oromia,West Arsi
2995,2012-04-01,3.0,Ethiopia,SNNPR,Wolayita
2930,2012-04-01,3.0,Ethiopia,Oromia,Bale
2933,2012-04-01,3.0,Ethiopia,Somali,Afder
3331,2012-04-01,2.0,Ethiopia,SNNPR,Alaba
3332,2012-04-01,2.0,Ethiopia,Oromia,Arsi
5502,2012-04-01,1.0,Ethiopia,SNNPR,Basketo
5503,2012-04-01,1.0,Ethiopia,SNNPR,Bench Maji
3335,2012-04-01,2.0,Ethiopia,Tigray,Central Tigray
5504,2012-04-01,1.0,Ethiopia,SNNPR,Dawro
5505,2012-04-01,1.0,Ethiopia,Amhara,East Gojam
5506,2012-04-01,1.0,Ethiopia,Oromia,East Shewa
5507,2012-04-01,1.0,Ethiopia,Oromia,East Wellega
2942,2012-04-01,3.0,Ethiopia,Oromia,Gujii
5511,2012-04-01,1.0,Ethiopia,SNNPR,Gurage
5512,2012-04-01,1.0,Ethiopia,Oromia,Horo Guduru
2944,2012-04-01,3.0,Ethiopia,Somali,Fafan
5514,2012-04-01,1.0,Ethiopia,Oromia,Jimma
2985,2012-04-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
5516,2012-04-01,1.0,Ethiopia,SNNPR,Keffa
5517,2012-04-01,1.0,Ethiopia,Oromia,Kelem
5518,2012-04-01,1.0,Ethiopia,SNNPR,Konta
2948,2012-04-01,3.0,Ethiopia,Somali,Liben
3351,2012-04-01,2.0,Ethiopia,Amhara,North Shewa
2987,2012-04-01,3.0,Ethiopia,Amhara,North Wollo
3353,2012-04-01,2.0,Ethiopia,Gambela,Nuer
3354,2012-04-01,2.0,Ethiopia,Amhara,Oromia
2951,2012-04-01,3.0,Ethiopia,Somali,Sitti
3356,2012-04-01,2.0,Ethiopia,Amhara,South Gondar
3358,2012-04-01,2.0,Ethiopia,Amhara,South Wollo
3359,2012-04-01,2.0,Ethiopia,Tigray,South Tigray
3360,2012-04-01,2.0,Ethiopia,Amhara,Argoba
2993,2012-04-01,3.0,Ethiopia,Amhara,Wag Himra
5526,2012-04-01,1.0,Ethiopia,Amhara,West Gojam
3363,2012-04-01,2.0,Ethiopia,Oromia,West Hararge
5528,2012-04-01,1.0,Ethiopia,Oromia,West Shewa
5529,2012-04-01,1.0,Ethiopia,Oromia,West Wellega
5530,2012-04-01,1.0,Ethiopia,Tigray,West Tigray
7004,2012-04-01,1.0,Ethiopia,SNNPR,Yem
2957,2012-04-01,3.0,Ethiopia,Afar,Awusi
3369,2012-04-01,2.0,Ethiopia,Afar,Gabi
3371,2012-04-01,2.0,Ethiopia,Afar,Khari
3373,2012-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
5535,2012-04-01,1.0,Ethiopia,Gambela,Itang
5536,2012-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5538,2012-04-01,1.0,Ethiopia,Gambela,Agniwak
5539,2012-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3379,2012-04-01,2.0,Ethiopia,Tigray,East Tigray
5540,2012-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5541,2012-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5543,2012-04-01,1.0,Ethiopia,Oromia,South West Shewa
5544,2012-04-01,1.0,Ethiopia,Amhara,North Gondar
3385,2012-04-01,2.0,Ethiopia,SNNPR,Hadiya
3387,2012-04-01,2.0,Ethiopia,SNNPR,Silltie
3389,2012-04-01,2.0,Ethiopia,Oromia,North Shewa
2936,2012-04-01,3.0,Ethiopia,Somali,Jarar
5513,2012-04-01,1.0,Ethiopia,Oromia,Ilubabor
2947,2012-04-01,3.0,Ethiopia,Somali,Korahe
2961,2012-04-01,3.0,Ethiopia,Somali,Shebelle
3378,2012-04-01,2.0,Ethiopia,Oromia,East Hararge
2970,2012-04-01,3.0,Ethiopia,Somali,Nogob
2971,2012-04-01,3.0,Ethiopia,Somali,Dollo
3370,2012-04-01,2.0,Ethiopia,Afar,Fanti
2968,2012-04-01,3.0,Ethiopia,Afar,Kilbati
6947,2012-04-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
6949,2012-04-01,99.0,Ethiopia,Harari,Harari
5498,2012-04-01,1.0,Ethiopia,SNNPR,Sheka
5501,2012-04-01,1.0,Ethiopia,Amhara,Awi
5519,2012-04-01,1.0,Ethiopia,Gambela,Mezhenger
5537,2012-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6957,2012-04-01,99.0,Ethiopia,Addis Ababa,Region 14
3167,2013-07-01,2.0,Ethiopia,SNNPR,Segen
3169,2013-07-01,2.0,Ethiopia,Oromia,Borena
3170,2013-07-01,2.0,Ethiopia,SNNPR,Sidama
3181,2013-07-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3182,2013-07-01,2.0,Ethiopia,SNNPR,Gedeo
3199,2013-07-01,2.0,Ethiopia,SNNPR,South Omo
5327,2013-07-01,1.0,Ethiopia,Oromia,West Arsi
3204,2013-07-01,2.0,Ethiopia,SNNPR,Wolayita
6124,2013-07-01,2.0,Ethiopia,Oromia,Bale
6322,2013-07-01,3.0,Ethiopia,Somali,Afder
6323,2013-07-01,3.0,Ethiopia,SNNPR,Alaba
5303,2013-07-01,1.0,Ethiopia,Oromia,Arsi
5305,2013-07-01,1.0,Ethiopia,SNNPR,Basketo
5306,2013-07-01,1.0,Ethiopia,SNNPR,Bench Maji
6326,2013-07-01,3.0,Ethiopia,Tigray,Central Tigray
5307,2013-07-01,1.0,Ethiopia,SNNPR,Dawro
5308,2013-07-01,1.0,Ethiopia,Amhara,East Gojam
5309,2013-07-01,1.0,Ethiopia,Oromia,East Shewa
5310,2013-07-01,1.0,Ethiopia,Oromia,East Wellega
3183,2013-07-01,2.0,Ethiopia,Oromia,Gujii
5314,2013-07-01,1.0,Ethiopia,SNNPR,Gurage
5315,2013-07-01,1.0,Ethiopia,Oromia,Horo Guduru
6135,2013-07-01,2.0,Ethiopia,Somali,Fafan
5317,2013-07-01,1.0,Ethiopia,Oromia,Jimma
3189,2013-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5318,2013-07-01,1.0,Ethiopia,SNNPR,Keffa
5319,2013-07-01,1.0,Ethiopia,Oromia,Kelem
5320,2013-07-01,1.0,Ethiopia,SNNPR,Konta
6137,2013-07-01,2.0,Ethiopia,Somali,Liben
5322,2013-07-01,1.0,Ethiopia,Amhara,North Shewa
6337,2013-07-01,3.0,Ethiopia,Amhara,North Wollo
5323,2013-07-01,1.0,Ethiopia,Gambela,Nuer
6338,2013-07-01,3.0,Ethiopia,Amhara,Oromia
6339,2013-07-01,3.0,Ethiopia,Somali,Sitti
5324,2013-07-01,1.0,Ethiopia,Amhara,South Gondar
6341,2013-07-01,3.0,Ethiopia,Amhara,South Wollo
6342,2013-07-01,3.0,Ethiopia,Tigray,South Tigray
6343,2013-07-01,3.0,Ethiopia,Amhara,Argoba
6344,2013-07-01,3.0,Ethiopia,Amhara,Wag Himra
5328,2013-07-01,1.0,Ethiopia,Amhara,West Gojam
6346,2013-07-01,3.0,Ethiopia,Oromia,West Hararge
5330,2013-07-01,1.0,Ethiopia,Oromia,West Shewa
5331,2013-07-01,1.0,Ethiopia,Oromia,West Wellega
5332,2013-07-01,1.0,Ethiopia,Tigray,West Tigray
5333,2013-07-01,1.0,Ethiopia,SNNPR,Yem
6347,2013-07-01,3.0,Ethiopia,Afar,Awusi
6147,2013-07-01,2.0,Ethiopia,Afar,Gabi
6149,2013-07-01,2.0,Ethiopia,Afar,Khari
3207,2013-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
5336,2013-07-01,1.0,Ethiopia,Gambela,Itang
5337,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5339,2013-07-01,1.0,Ethiopia,Gambela,Agniwak
5340,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
6357,2013-07-01,3.0,Ethiopia,Tigray,East Tigray
5341,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5342,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5344,2013-07-01,1.0,Ethiopia,Oromia,South West Shewa
5345,2013-07-01,1.0,Ethiopia,Amhara,North Gondar
3214,2013-07-01,2.0,Ethiopia,SNNPR,Hadiya
6363,2013-07-01,3.0,Ethiopia,SNNPR,Silltie
6364,2013-07-01,3.0,Ethiopia,Oromia,North Shewa
6129,2013-07-01,2.0,Ethiopia,Somali,Jarar
5316,2013-07-01,1.0,Ethiopia,Oromia,Ilubabor
6136,2013-07-01,2.0,Ethiopia,Somali,Korahe
6150,2013-07-01,2.0,Ethiopia,Somali,Shebelle
6356,2013-07-01,3.0,Ethiopia,Oromia,East Hararge
6159,2013-07-01,2.0,Ethiopia,Somali,Nogob
6161,2013-07-01,2.0,Ethiopia,Somali,Dollo
6148,2013-07-01,2.0,Ethiopia,Afar,Fanti
6359,2013-07-01,3.0,Ethiopia,Afar,Kilbati
6327,2013-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
6332,2013-07-01,3.0,Ethiopia,Harari,Harari
5300,2013-07-01,1.0,Ethiopia,SNNPR,Sheka
5304,2013-07-01,1.0,Ethiopia,Amhara,Awi
5321,2013-07-01,1.0,Ethiopia,Gambela,Mezhenger
5338,2013-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6898,2013-07-01,99.0,Ethiopia,Addis Ababa,Region 14
3727,2014-04-01,2.0,Ethiopia,SNNPR,Segen
4027,2014-04-01,2.0,Ethiopia,Oromia,Borena
3730,2014-04-01,2.0,Ethiopia,SNNPR,Sidama
3741,2014-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa
5068,2014-04-01,1.0,Ethiopia,SNNPR,Gedeo
3757,2014-04-01,2.0,Ethiopia,SNNPR,South Omo
4051,2014-04-01,2.0,Ethiopia,Oromia,West Arsi
3764,2014-04-01,2.0,Ethiopia,SNNPR,Wolayita
4026,2014-04-01,2.0,Ethiopia,Oromia,Bale
3731,2014-04-01,2.0,Ethiopia,Somali,Afder
3732,2014-04-01,2.0,Ethiopia,SNNPR,Alaba
5058,2014-04-01,1.0,Ethiopia,Oromia,Arsi
5060,2014-04-01,1.0,Ethiopia,SNNPR,Basketo
5061,2014-04-01,1.0,Ethiopia,SNNPR,Bench Maji
4961,2014-04-01,3.0,Ethiopia,Tigray,Central Tigray
5063,2014-04-01,1.0,Ethiopia,SNNPR,Dawro
5064,2014-04-01,1.0,Ethiopia,Amhara,East Gojam
5065,2014-04-01,1.0,Ethiopia,Oromia,East Shewa
5066,2014-04-01,1.0,Ethiopia,Oromia,East Wellega
5069,2014-04-01,1.0,Ethiopia,Oromia,Gujii
5070,2014-04-01,1.0,Ethiopia,SNNPR,Gurage
5071,2014-04-01,1.0,Ethiopia,Oromia,Horo Guduru
3745,2014-04-01,2.0,Ethiopia,Somali,Fafan
5073,2014-04-01,1.0,Ethiopia,Oromia,Jimma
3747,2014-04-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5074,2014-04-01,1.0,Ethiopia,SNNPR,Keffa
5075,2014-04-01,1.0,Ethiopia,Oromia,Kelem
5076,2014-04-01,1.0,Ethiopia,SNNPR,Konta
3751,2014-04-01,2.0,Ethiopia,Somali,Liben
5079,2014-04-01,1.0,Ethiopia,Amhara,North Shewa
4043,2014-04-01,2.0,Ethiopia,Amhara,North Wollo
5080,2014-04-01,1.0,Ethiopia,Gambela,Nuer
3754,2014-04-01,2.0,Ethiopia,Amhara,Oromia
3755,2014-04-01,2.0,Ethiopia,Somali,Sitti
3756,2014-04-01,2.0,Ethiopia,Amhara,South Gondar
4971,2014-04-01,3.0,Ethiopia,Amhara,South Wollo
4972,2014-04-01,3.0,Ethiopia,Tigray,South Tigray
3760,2014-04-01,2.0,Ethiopia,Amhara,Argoba
4973,2014-04-01,3.0,Ethiopia,Amhara,Wag Himra
5085,2014-04-01,1.0,Ethiopia,Amhara,West Gojam
4052,2014-04-01,2.0,Ethiopia,Oromia,West Hararge
5087,2014-04-01,1.0,Ethiopia,Oromia,West Shewa
5088,2014-04-01,1.0,Ethiopia,Oromia,West Wellega
5089,2014-04-01,1.0,Ethiopia,Tigray,West Tigray
5090,2014-04-01,1.0,Ethiopia,SNNPR,Yem
3766,2014-04-01,2.0,Ethiopia,Afar,Awusi
3767,2014-04-01,2.0,Ethiopia,Afar,Gabi
3769,2014-04-01,2.0,Ethiopia,Afar,Khari
5092,2014-04-01,1.0,Ethiopia,Tigray,Northwest Tigray
5093,2014-04-01,1.0,Ethiopia,Gambela,Itang
5094,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5096,2014-04-01,1.0,Ethiopia,Gambela,Agniwak
5097,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4983,2014-04-01,3.0,Ethiopia,Tigray,East Tigray
5098,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5099,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5101,2014-04-01,1.0,Ethiopia,Oromia,South West Shewa
5102,2014-04-01,1.0,Ethiopia,Amhara,North Gondar
3775,2014-04-01,2.0,Ethiopia,SNNPR,Hadiya
3777,2014-04-01,2.0,Ethiopia,SNNPR,Silltie
5105,2014-04-01,1.0,Ethiopia,Oromia,North Shewa
3737,2014-04-01,2.0,Ethiopia,Somali,Jarar
5072,2014-04-01,1.0,Ethiopia,Oromia,Ilubabor
3750,2014-04-01,2.0,Ethiopia,Somali,Korahe
3770,2014-04-01,2.0,Ethiopia,Somali,Shebelle
4060,2014-04-01,2.0,Ethiopia,Oromia,East Hararge
3776,2014-04-01,2.0,Ethiopia,Somali,Nogob
3778,2014-04-01,2.0,Ethiopia,Somali,Dollo
3768,2014-04-01,2.0,Ethiopia,Afar,Fanti
4984,2014-04-01,3.0,Ethiopia,Afar,Kilbati
4033,2014-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
4039,2014-04-01,2.0,Ethiopia,Harari,Harari
5054,2014-04-01,1.0,Ethiopia,SNNPR,Sheka
5059,2014-04-01,1.0,Ethiopia,Amhara,Awi
5078,2014-04-01,1.0,Ethiopia,Gambela,Mezhenger
