,date,ADMIN0,ADMIN1,ADMIN2,ML2
2391,2011-04-01,Ethiopia,Afar,Khari,3.0
1760,2011-04-01,Ethiopia,Tigray,Northwest Tigray,2.0
6164,2011-04-01,Ethiopia,Oromia,South West Shewa,1.0
6165,2011-04-01,Ethiopia,Amhara,North Gondar,1.0
2399,2011-04-01,Ethiopia,SNNPR,Hadiya,3.0
1773,2011-04-01,Ethiopia,SNNPR,Silltie,2.0
4575,2011-04-01,Ethiopia,Somali,Dollo,4.0
1762,2011-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,2.0
1764,2011-04-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
6161,2011-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
6162,2011-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
6138,2011-04-01,Ethiopia,Oromia,Ilubabor,1.0
6156,2011-04-01,Ethiopia,Gambela,Itang,1.0
6124,2011-04-01,Ethiopia,SNNPR,Sheka,1.0
6126,2011-04-01,Ethiopia,Amhara,Awi,1.0
6141,2011-04-01,Ethiopia,Oromia,Kelem,1.0
6143,2011-04-01,Ethiopia,Gambela,Mezhenger,1.0
6150,2011-04-01,Ethiopia,Amhara,West Gojam,1.0
6152,2011-04-01,Ethiopia,Oromia,West Wellega,1.0
6154,2011-04-01,Ethiopia,SNNPR,Yem,1.0
6158,2011-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6588,2011-04-01,Ethiopia,Addis Ababa,Region 14,99.0
1830,2013-07-01,Ethiopia,SNNPR,Segen,2.0
1831,2013-07-01,Ethiopia,Oromia,Bale,2.0
1832,2013-07-01,Ethiopia,Oromia,Borena,2.0
1833,2013-07-01,Ethiopia,SNNPR,Sidama,2.0
6425,2013-07-01,Ethiopia,Somali,Afder,3.0
4893,2013-07-01,Ethiopia,SNNPR,Basketo,1.0
4894,2013-07-01,Ethiopia,SNNPR,Bench Maji,1.0
1845,2013-07-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1846,2013-07-01,Ethiopia,SNNPR,Gedeo,2.0
1847,2013-07-01,Ethiopia,Oromia,Gujii,2.0
4906,2013-07-01,Ethiopia,SNNPR,Keffa,1.0
4908,2013-07-01,Ethiopia,SNNPR,Konta,1.0
1856,2013-07-01,Ethiopia,Somali,Liben,2.0
1858,2013-07-01,Ethiopia,Amhara,North Wollo,2.0
4911,2013-07-01,Ethiopia,Gambela,Nuer,1.0
1860,2013-07-01,Ethiopia,Amhara,Oromia,2.0
4912,2013-07-01,Ethiopia,Amhara,South Gondar,1.0
1863,2013-07-01,Ethiopia,SNNPR,South Omo,2.0
1864,2013-07-01,Ethiopia,Amhara,South Wollo,2.0
1865,2013-07-01,Ethiopia,Tigray,South Tigray,2.0
1867,2013-07-01,Ethiopia,Amhara,Wag Himra,2.0
4915,2013-07-01,Ethiopia,Oromia,West Arsi,1.0
1869,2013-07-01,Ethiopia,Oromia,West Hararge,2.0
6434,2013-07-01,Ethiopia,Afar,Awusi,3.0
1875,2013-07-01,Ethiopia,Afar,Fanti,2.0
1877,2013-07-01,Ethiopia,Somali,Shebelle,2.0
4927,2013-07-01,Ethiopia,Gambela,Agniwak,1.0
1882,2013-07-01,Ethiopia,Oromia,East Hararge,2.0
1883,2013-07-01,Ethiopia,Tigray,East Tigray,2.0
6439,2013-07-01,Ethiopia,Afar,Kilbati,3.0
1888,2013-07-01,Ethiopia,Somali,Nogob,2.0
1835,2013-07-01,Ethiopia,SNNPR,Alaba,2.0
1836,2013-07-01,Ethiopia,Oromia,Arsi,2.0
1839,2013-07-01,Ethiopia,Tigray,Central Tigray,2.0
4895,2013-07-01,Ethiopia,SNNPR,Dawro,1.0
1841,2013-07-01,Ethiopia,Somali,Jarar,2.0
6426,2013-07-01,Ethiopia,Dire Dawa,Dire Dawa,3.0
4896,2013-07-01,Ethiopia,Amhara,East Gojam,1.0
1844,2013-07-01,Ethiopia,Oromia,East Shewa,2.0
4898,2013-07-01,Ethiopia,Oromia,East Wellega,1.0
4902,2013-07-01,Ethiopia,SNNPR,Gurage,1.0
1849,2013-07-01,Ethiopia,Harari,Harari,2.0
4903,2013-07-01,Ethiopia,Oromia,Horo Guduru,1.0
1850,2013-07-01,Ethiopia,Somali,Fafan,2.0
4905,2013-07-01,Ethiopia,Oromia,Jimma,1.0
1852,2013-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
1855,2013-07-01,Ethiopia,Somali,Korahe,2.0
4910,2013-07-01,Ethiopia,Amhara,North Shewa,1.0
6432,2013-07-01,Ethiopia,Somali,Sitti,3.0
1866,2013-07-01,Ethiopia,Amhara,Argoba,2.0
4918,2013-07-01,Ethiopia,Oromia,West Shewa,1.0
4920,2013-07-01,Ethiopia,Tigray,West Tigray,1.0
1871,2013-07-01,Ethiopia,SNNPR,Wolayita,2.0
1874,2013-07-01,Ethiopia,Afar,Gabi,2.0
1876,2013-07-01,Ethiopia,Afar,Khari,2.0
1878,2013-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
4932,2013-07-01,Ethiopia,Oromia,South West Shewa,1.0
4933,2013-07-01,Ethiopia,Amhara,North Gondar,1.0
1887,2013-07-01,Ethiopia,SNNPR,Hadiya,2.0
1889,2013-07-01,Ethiopia,SNNPR,Silltie,2.0
1890,2013-07-01,Ethiopia,Somali,Dollo,2.0
4925,2013-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
4928,2013-07-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4929,2013-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4930,2013-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4904,2013-07-01,Ethiopia,Oromia,Ilubabor,1.0
4924,2013-07-01,Ethiopia,Gambela,Itang,1.0
4888,2013-07-01,Ethiopia,SNNPR,Sheka,1.0
4892,2013-07-01,Ethiopia,Amhara,Awi,1.0
4907,2013-07-01,Ethiopia,Oromia,Kelem,1.0
4909,2013-07-01,Ethiopia,Gambela,Mezhenger,1.0
4916,2013-07-01,Ethiopia,Amhara,West Gojam,1.0
4919,2013-07-01,Ethiopia,Oromia,West Wellega,1.0
4921,2013-07-01,Ethiopia,SNNPR,Yem,1.0
4926,2013-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6384,2013-07-01,Ethiopia,Addis Ababa,Region 14,99.0
2874,2016-02-01,Ethiopia,SNNPR,Segen,1.0
1893,2016-02-01,Ethiopia,Oromia,Bale,2.0
1894,2016-02-01,Ethiopia,Oromia,Borena,2.0
2878,2016-02-01,Ethiopia,SNNPR,Sidama,1.0
2879,2016-02-01,Ethiopia,Somali,Afder,1.0
2881,2016-02-01,Ethiopia,SNNPR,Basketo,1.0
2882,2016-02-01,Ethiopia,SNNPR,Bench Maji,1.0
1904,2016-02-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1905,2016-02-01,Ethiopia,SNNPR,Gedeo,2.0
2890,2016-02-01,Ethiopia,Oromia,Gujii,1.0
2897,2016-02-01,Ethiopia,SNNPR,Keffa,1.0
2899,2016-02-01,Ethiopia,SNNPR,Konta,1.0
2901,2016-02-01,Ethiopia,Somali,Liben,1.0
4808,2016-02-01,Ethiopia,Amhara,North Wollo,3.0
2904,2016-02-01,Ethiopia,Gambela,Nuer,1.0
5100,2016-02-01,Ethiopia,Amhara,Oromia,4.0
4812,2016-02-01,Ethiopia,Amhara,South Gondar,3.0
2906,2016-02-01,Ethiopia,SNNPR,South Omo,1.0
4813,2016-02-01,Ethiopia,Amhara,South Wollo,3.0
4814,2016-02-01,Ethiopia,Tigray,South Tigray,3.0
5105,2016-02-01,Ethiopia,Amhara,Wag Himra,4.0
4817,2016-02-01,Ethiopia,Oromia,West Arsi,3.0
5107,2016-02-01,Ethiopia,Oromia,West Hararge,4.0
4821,2016-02-01,Ethiopia,Afar,Awusi,3.0
4823,2016-02-01,Ethiopia,Afar,Fanti,3.0
2915,2016-02-01,Ethiopia,Somali,Shebelle,1.0
2920,2016-02-01,Ethiopia,Gambela,Agniwak,1.0
5113,2016-02-01,Ethiopia,Oromia,East Hararge,4.0
4830,2016-02-01,Ethiopia,Tigray,East Tigray,3.0
4832,2016-02-01,Ethiopia,Afar,Kilbati,3.0
2929,2016-02-01,Ethiopia,Somali,Nogob,1.0
4797,2016-02-01,Ethiopia,SNNPR,Alaba,3.0
4798,2016-02-01,Ethiopia,Oromia,Arsi,3.0
4799,2016-02-01,Ethiopia,Tigray,Central Tigray,3.0
2883,2016-02-01,Ethiopia,SNNPR,Dawro,1.0
2884,2016-02-01,Ethiopia,Somali,Jarar,1.0
4800,2016-02-01,Ethiopia,Dire Dawa,Dire Dawa,3.0
2885,2016-02-01,Ethiopia,Amhara,East Gojam,1.0
4802,2016-02-01,Ethiopia,Oromia,East Shewa,3.0
2887,2016-02-01,Ethiopia,Oromia,East Wellega,1.0
2891,2016-02-01,Ethiopia,SNNPR,Gurage,1.0
4804,2016-02-01,Ethiopia,Harari,Harari,3.0
2892,2016-02-01,Ethiopia,Oromia,Horo Guduru,1.0
1908,2016-02-01,Ethiopia,Somali,Fafan,2.0
2895,2016-02-01,Ethiopia,Oromia,Jimma,1.0
1910,2016-02-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
2900,2016-02-01,Ethiopia,Somali,Korahe,1.0
4807,2016-02-01,Ethiopia,Amhara,North Shewa,3.0
5101,2016-02-01,Ethiopia,Somali,Sitti,4.0
5104,2016-02-01,Ethiopia,Amhara,Argoba,4.0
2910,2016-02-01,Ethiopia,Oromia,West Shewa,1.0
2912,2016-02-01,Ethiopia,Tigray,West Tigray,1.0
1924,2016-02-01,Ethiopia,SNNPR,Wolayita,2.0
5109,2016-02-01,Ethiopia,Afar,Gabi,4.0
4824,2016-02-01,Ethiopia,Afar,Khari,3.0
1927,2016-02-01,Ethiopia,Tigray,Northwest Tigray,2.0
2926,2016-02-01,Ethiopia,Oromia,South West Shewa,1.0
2927,2016-02-01,Ethiopia,Amhara,North Gondar,1.0
1931,2016-02-01,Ethiopia,SNNPR,Hadiya,2.0
4835,2016-02-01,Ethiopia,SNNPR,Silltie,3.0
2931,2016-02-01,Ethiopia,Somali,Dollo,1.0
2918,2016-02-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2921,2016-02-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2923,2016-02-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2924,2016-02-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2893,2016-02-01,Ethiopia,Oromia,Ilubabor,1.0
2917,2016-02-01,Ethiopia,Gambela,Itang,1.0
2876,2016-02-01,Ethiopia,SNNPR,Sheka,1.0
2880,2016-02-01,Ethiopia,Amhara,Awi,1.0
2898,2016-02-01,Ethiopia,Oromia,Kelem,1.0
2902,2016-02-01,Ethiopia,Gambela,Mezhenger,1.0
2909,2016-02-01,Ethiopia,Amhara,West Gojam,1.0
2911,2016-02-01,Ethiopia,Oromia,West Wellega,1.0
2914,2016-02-01,Ethiopia,SNNPR,Yem,1.0
2919,2016-02-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2925,2016-02-01,Ethiopia,Addis Ababa,Region 14,1.0
3788,2014-07-01,Ethiopia,SNNPR,Segen,1.0
3789,2014-07-01,Ethiopia,Oromia,Bale,1.0
1995,2014-07-01,Ethiopia,Oromia,Borena,2.0
3792,2014-07-01,Ethiopia,SNNPR,Sidama,1.0
1997,2014-07-01,Ethiopia,Somali,Afder,2.0
3797,2014-07-01,Ethiopia,SNNPR,Basketo,1.0
3798,2014-07-01,Ethiopia,SNNPR,Bench Maji,1.0
3804,2014-07-01,Ethiopia,SNNPR,Gamo Gofa,1.0
3805,2014-07-01,Ethiopia,SNNPR,Gedeo,1.0
2007,2014-07-01,Ethiopia,Oromia,Gujii,2.0
3812,2014-07-01,Ethiopia,SNNPR,Keffa,1.0
3814,2014-07-01,Ethiopia,SNNPR,Konta,1.0
2012,2014-07-01,Ethiopia,Somali,Liben,2.0
2014,2014-07-01,Ethiopia,Amhara,North Wollo,2.0
3818,2014-07-01,Ethiopia,Gambela,Nuer,1.0
2016,2014-07-01,Ethiopia,Amhara,Oromia,2.0
3819,2014-07-01,Ethiopia,Amhara,South Gondar,1.0
2019,2014-07-01,Ethiopia,SNNPR,South Omo,2.0
2020,2014-07-01,Ethiopia,Amhara,South Wollo,2.0
2021,2014-07-01,Ethiopia,Tigray,South Tigray,2.0
2023,2014-07-01,Ethiopia,Amhara,Wag Himra,2.0
2024,2014-07-01,Ethiopia,Oromia,West Arsi,2.0
2025,2014-07-01,Ethiopia,Oromia,West Hararge,2.0
6481,2014-07-01,Ethiopia,Afar,Awusi,2.0
6483,2014-07-01,Ethiopia,Afar,Fanti,2.0
2031,2014-07-01,Ethiopia,Somali,Shebelle,2.0
3837,2014-07-01,Ethiopia,Gambela,Agniwak,1.0
2037,2014-07-01,Ethiopia,Oromia,East Hararge,2.0
2038,2014-07-01,Ethiopia,Tigray,East Tigray,2.0
4652,2014-07-01,Ethiopia,Afar,Kilbati,3.0
2042,2014-07-01,Ethiopia,Somali,Nogob,2.0
3794,2014-07-01,Ethiopia,SNNPR,Alaba,1.0
1999,2014-07-01,Ethiopia,Oromia,Arsi,2.0
2001,2014-07-01,Ethiopia,Tigray,Central Tigray,2.0
3800,2014-07-01,Ethiopia,SNNPR,Dawro,1.0
2002,2014-07-01,Ethiopia,Somali,Jarar,2.0
6471,2014-07-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
3801,2014-07-01,Ethiopia,Amhara,East Gojam,1.0
3802,2014-07-01,Ethiopia,Oromia,East Shewa,1.0
3803,2014-07-01,Ethiopia,Oromia,East Wellega,1.0
3807,2014-07-01,Ethiopia,SNNPR,Gurage,1.0
6473,2014-07-01,Ethiopia,Harari,Harari,2.0
3808,2014-07-01,Ethiopia,Oromia,Horo Guduru,1.0
6474,2014-07-01,Ethiopia,Somali,Fafan,2.0
3810,2014-07-01,Ethiopia,Oromia,Jimma,1.0
3811,2014-07-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
2011,2014-07-01,Ethiopia,Somali,Korahe,2.0
3847,2014-07-01,Ethiopia,Oromia,North Shewa,1.0
6478,2014-07-01,Ethiopia,Somali,Sitti,2.0
2022,2014-07-01,Ethiopia,Amhara,Argoba,2.0
3826,2014-07-01,Ethiopia,Oromia,West Shewa,1.0
3828,2014-07-01,Ethiopia,Tigray,West Tigray,1.0
3829,2014-07-01,Ethiopia,SNNPR,Wolayita,1.0
6482,2014-07-01,Ethiopia,Afar,Gabi,2.0
6484,2014-07-01,Ethiopia,Afar,Khari,2.0
3833,2014-07-01,Ethiopia,Tigray,Northwest Tigray,1.0
3842,2014-07-01,Ethiopia,Oromia,South West Shewa,1.0
3843,2014-07-01,Ethiopia,Amhara,North Gondar,1.0
3844,2014-07-01,Ethiopia,SNNPR,Hadiya,1.0
3846,2014-07-01,Ethiopia,SNNPR,Silltie,1.0
2043,2014-07-01,Ethiopia,Somali,Dollo,2.0
3835,2014-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
3838,2014-07-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3839,2014-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
3840,2014-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
3809,2014-07-01,Ethiopia,Oromia,Ilubabor,1.0
3834,2014-07-01,Ethiopia,Gambela,Itang,1.0
3790,2014-07-01,Ethiopia,SNNPR,Sheka,1.0
3796,2014-07-01,Ethiopia,Amhara,Awi,1.0
3813,2014-07-01,Ethiopia,Oromia,Kelem,1.0
3815,2014-07-01,Ethiopia,Gambela,Mezhenger,1.0
3824,2014-07-01,Ethiopia,Amhara,West Gojam,1.0
3827,2014-07-01,Ethiopia,Oromia,West Wellega,1.0
3830,2014-07-01,Ethiopia,SNNPR,Yem,1.0
3836,2014-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6657,2014-07-01,Ethiopia,Addis Ababa,Region 14,99.0
2085,2010-07-01,Ethiopia,SNNPR,Segen,2.0
4446,2010-07-01,Ethiopia,Oromia,Bale,3.0
4448,2010-07-01,Ethiopia,Oromia,Borena,3.0
2089,2010-07-01,Ethiopia,SNNPR,Sidama,2.0
4449,2010-07-01,Ethiopia,Somali,Afder,3.0
2093,2010-07-01,Ethiopia,SNNPR,Basketo,2.0
4231,2010-07-01,Ethiopia,SNNPR,Bench Maji,1.0
2102,2010-07-01,Ethiopia,SNNPR,Gamo Gofa,2.0
2103,2010-07-01,Ethiopia,SNNPR,Gedeo,2.0
4238,2010-07-01,Ethiopia,Oromia,Gujii,1.0
4244,2010-07-01,Ethiopia,SNNPR,Keffa,1.0
2114,2010-07-01,Ethiopia,SNNPR,Konta,2.0
4457,2010-07-01,Ethiopia,Somali,Liben,3.0
4460,2010-07-01,Ethiopia,Amhara,North Wollo,3.0
4461,2010-07-01,Ethiopia,Gambela,Nuer,3.0
2120,2010-07-01,Ethiopia,Amhara,Oromia,2.0
4250,2010-07-01,Ethiopia,Amhara,South Gondar,1.0
2123,2010-07-01,Ethiopia,SNNPR,South Omo,2.0
2124,2010-07-01,Ethiopia,Amhara,South Wollo,2.0
2125,2010-07-01,Ethiopia,Tigray,South Tigray,2.0
2127,2010-07-01,Ethiopia,Amhara,Wag Himra,2.0
2128,2010-07-01,Ethiopia,Oromia,West Arsi,2.0
2129,2010-07-01,Ethiopia,Oromia,West Hararge,2.0
2135,2010-07-01,Ethiopia,Afar,Awusi,2.0
2137,2010-07-01,Ethiopia,Afar,Fanti,2.0
4472,2010-07-01,Ethiopia,Somali,Shebelle,3.0
2142,2010-07-01,Ethiopia,Gambela,Agniwak,2.0
2144,2010-07-01,Ethiopia,Oromia,East Hararge,2.0
2145,2010-07-01,Ethiopia,Tigray,East Tigray,2.0
2149,2010-07-01,Ethiopia,Afar,Kilbati,2.0
4477,2010-07-01,Ethiopia,Somali,Nogob,3.0
2091,2010-07-01,Ethiopia,SNNPR,Alaba,2.0
4228,2010-07-01,Ethiopia,Oromia,Arsi,1.0
2095,2010-07-01,Ethiopia,Tigray,Central Tigray,2.0
2096,2010-07-01,Ethiopia,SNNPR,Dawro,2.0
4451,2010-07-01,Ethiopia,Somali,Jarar,3.0
6591,2010-07-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
4233,2010-07-01,Ethiopia,Amhara,East Gojam,1.0
2100,2010-07-01,Ethiopia,Oromia,East Shewa,2.0
4235,2010-07-01,Ethiopia,Oromia,East Wellega,1.0
2105,2010-07-01,Ethiopia,SNNPR,Gurage,2.0
4240,2010-07-01,Ethiopia,Harari,Harari,1.0
4241,2010-07-01,Ethiopia,Oromia,Horo Guduru,1.0
2109,2010-07-01,Ethiopia,Somali,Fafan,2.0
4243,2010-07-01,Ethiopia,Oromia,Jimma,1.0
2111,2010-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4456,2010-07-01,Ethiopia,Somali,Korahe,3.0
2117,2010-07-01,Ethiopia,Amhara,North Shewa,2.0
2121,2010-07-01,Ethiopia,Somali,Sitti,2.0
2126,2010-07-01,Ethiopia,Amhara,Argoba,2.0
2130,2010-07-01,Ethiopia,Oromia,West Shewa,2.0
4258,2010-07-01,Ethiopia,Tigray,West Tigray,1.0
2133,2010-07-01,Ethiopia,SNNPR,Wolayita,2.0
2136,2010-07-01,Ethiopia,Afar,Gabi,2.0
2138,2010-07-01,Ethiopia,Afar,Khari,2.0
2139,2010-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
4270,2010-07-01,Ethiopia,Oromia,South West Shewa,1.0
4271,2010-07-01,Ethiopia,Amhara,North Gondar,1.0
2151,2010-07-01,Ethiopia,SNNPR,Hadiya,2.0
2153,2010-07-01,Ethiopia,SNNPR,Silltie,2.0
4478,2010-07-01,Ethiopia,Somali,Dollo,3.0
4262,2010-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2143,2010-07-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
4267,2010-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4268,2010-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4242,2010-07-01,Ethiopia,Oromia,Ilubabor,1.0
2140,2010-07-01,Ethiopia,Gambela,Itang,2.0
4225,2010-07-01,Ethiopia,SNNPR,Sheka,1.0
4229,2010-07-01,Ethiopia,Amhara,Awi,1.0
4245,2010-07-01,Ethiopia,Oromia,Kelem,1.0
4247,2010-07-01,Ethiopia,Gambela,Mezhenger,1.0
4254,2010-07-01,Ethiopia,Amhara,West Gojam,1.0
4257,2010-07-01,Ethiopia,Oromia,West Wellega,1.0
4259,2010-07-01,Ethiopia,SNNPR,Yem,1.0
4263,2010-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6596,2010-07-01,Ethiopia,Addis Ababa,Region 14,99.0
4275,2011-01-01,Ethiopia,SNNPR,Segen,3.0
4276,2011-01-01,Ethiopia,Oromia,Bale,3.0
4277,2011-01-01,Ethiopia,Oromia,Borena,3.0
2159,2011-01-01,Ethiopia,SNNPR,Sidama,2.0
4278,2011-01-01,Ethiopia,Somali,Afder,3.0
2162,2011-01-01,Ethiopia,SNNPR,Basketo,2.0
6173,2011-01-01,Ethiopia,SNNPR,Bench Maji,1.0
2170,2011-01-01,Ethiopia,SNNPR,Gamo Gofa,2.0
2171,2011-01-01,Ethiopia,SNNPR,Gedeo,2.0
4284,2011-01-01,Ethiopia,Oromia,Gujii,3.0
6185,2011-01-01,Ethiopia,SNNPR,Keffa,1.0
6187,2011-01-01,Ethiopia,SNNPR,Konta,1.0
4290,2011-01-01,Ethiopia,Somali,Liben,3.0
2184,2011-01-01,Ethiopia,Amhara,North Wollo,2.0
4293,2011-01-01,Ethiopia,Gambela,Nuer,3.0
2186,2011-01-01,Ethiopia,Amhara,Oromia,2.0
6191,2011-01-01,Ethiopia,Amhara,South Gondar,1.0
4297,2011-01-01,Ethiopia,SNNPR,South Omo,3.0
2190,2011-01-01,Ethiopia,Amhara,South Wollo,2.0
2191,2011-01-01,Ethiopia,Tigray,South Tigray,2.0
2193,2011-01-01,Ethiopia,Amhara,Wag Himra,2.0
2194,2011-01-01,Ethiopia,Oromia,West Arsi,2.0
4302,2011-01-01,Ethiopia,Oromia,West Hararge,3.0
4304,2011-01-01,Ethiopia,Afar,Awusi,3.0
4306,2011-01-01,Ethiopia,Afar,Fanti,3.0
4628,2011-01-01,Ethiopia,Somali,Shebelle,4.0
2208,2011-01-01,Ethiopia,Gambela,Agniwak,2.0
4312,2011-01-01,Ethiopia,Oromia,East Hararge,3.0
2211,2011-01-01,Ethiopia,Tigray,East Tigray,2.0
4314,2011-01-01,Ethiopia,Afar,Kilbati,3.0
4630,2011-01-01,Ethiopia,Somali,Nogob,4.0
2160,2011-01-01,Ethiopia,SNNPR,Alaba,2.0
2161,2011-01-01,Ethiopia,Oromia,Arsi,2.0
2164,2011-01-01,Ethiopia,Tigray,Central Tigray,2.0
2165,2011-01-01,Ethiopia,SNNPR,Dawro,2.0
4624,2011-01-01,Ethiopia,Somali,Jarar,4.0
2167,2011-01-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
6175,2011-01-01,Ethiopia,Amhara,East Gojam,1.0
6176,2011-01-01,Ethiopia,Oromia,East Shewa,1.0
6177,2011-01-01,Ethiopia,Oromia,East Wellega,1.0
2173,2011-01-01,Ethiopia,SNNPR,Gurage,2.0
2174,2011-01-01,Ethiopia,Harari,Harari,2.0
6182,2011-01-01,Ethiopia,Oromia,Horo Guduru,1.0
2177,2011-01-01,Ethiopia,Somali,Fafan,2.0
6184,2011-01-01,Ethiopia,Oromia,Jimma,1.0
2179,2011-01-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4626,2011-01-01,Ethiopia,Somali,Korahe,4.0
2183,2011-01-01,Ethiopia,Amhara,North Shewa,2.0
4295,2011-01-01,Ethiopia,Somali,Sitti,3.0
2192,2011-01-01,Ethiopia,Amhara,Argoba,2.0
6197,2011-01-01,Ethiopia,Oromia,West Shewa,1.0
6199,2011-01-01,Ethiopia,Tigray,West Tigray,1.0
2199,2011-01-01,Ethiopia,SNNPR,Wolayita,2.0
2202,2011-01-01,Ethiopia,Afar,Gabi,2.0
2204,2011-01-01,Ethiopia,Afar,Khari,2.0
2205,2011-01-01,Ethiopia,Tigray,Northwest Tigray,2.0
6209,2011-01-01,Ethiopia,Oromia,South West Shewa,1.0
6210,2011-01-01,Ethiopia,Amhara,North Gondar,1.0
2217,2011-01-01,Ethiopia,SNNPR,Hadiya,2.0
2218,2011-01-01,Ethiopia,SNNPR,Silltie,2.0
4631,2011-01-01,Ethiopia,Somali,Dollo,4.0
6202,2011-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2209,2011-01-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
6206,2011-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
6207,2011-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
6183,2011-01-01,Ethiopia,Oromia,Ilubabor,1.0
2206,2011-01-01,Ethiopia,Gambela,Itang,2.0
6169,2011-01-01,Ethiopia,SNNPR,Sheka,1.0
6172,2011-01-01,Ethiopia,Amhara,Awi,1.0
6186,2011-01-01,Ethiopia,Oromia,Kelem,1.0
2182,2011-01-01,Ethiopia,Gambela,Mezhenger,2.0
6195,2011-01-01,Ethiopia,Amhara,West Gojam,1.0
6198,2011-01-01,Ethiopia,Oromia,West Wellega,1.0
6200,2011-01-01,Ethiopia,SNNPR,Yem,1.0
6203,2011-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6617,2011-01-01,Ethiopia,Addis Ababa,Region 14,99.0
3682,2013-04-01,Ethiopia,SNNPR,Segen,2.0
5731,2013-04-01,Ethiopia,Oromia,Bale,3.0
3202,2013-04-01,Ethiopia,Oromia,Borena,2.0
3685,2013-04-01,Ethiopia,SNNPR,Sidama,2.0
3204,2013-04-01,Ethiopia,Somali,Afder,2.0
5583,2013-04-01,Ethiopia,SNNPR,Basketo,1.0
5584,2013-04-01,Ethiopia,SNNPR,Bench Maji,1.0
3697,2013-04-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3698,2013-04-01,Ethiopia,SNNPR,Gedeo,2.0
3212,2013-04-01,Ethiopia,Oromia,Gujii,2.0
5596,2013-04-01,Ethiopia,SNNPR,Keffa,1.0
5598,2013-04-01,Ethiopia,SNNPR,Konta,1.0
5747,2013-04-01,Ethiopia,Somali,Liben,3.0
5749,2013-04-01,Ethiopia,Amhara,North Wollo,3.0
5601,2013-04-01,Ethiopia,Gambela,Nuer,1.0
5751,2013-04-01,Ethiopia,Amhara,Oromia,3.0
5602,2013-04-01,Ethiopia,Amhara,South Gondar,1.0
3713,2013-04-01,Ethiopia,SNNPR,South Omo,2.0
5754,2013-04-01,Ethiopia,Amhara,South Wollo,3.0
5755,2013-04-01,Ethiopia,Tigray,South Tigray,3.0
5757,2013-04-01,Ethiopia,Amhara,Wag Himra,3.0
5605,2013-04-01,Ethiopia,Oromia,West Arsi,1.0
5759,2013-04-01,Ethiopia,Oromia,West Hararge,3.0
5760,2013-04-01,Ethiopia,Afar,Awusi,3.0
3231,2013-04-01,Ethiopia,Afar,Fanti,2.0
3233,2013-04-01,Ethiopia,Somali,Shebelle,2.0
5617,2013-04-01,Ethiopia,Gambela,Agniwak,1.0
5767,2013-04-01,Ethiopia,Oromia,East Hararge,3.0
5768,2013-04-01,Ethiopia,Tigray,East Tigray,3.0
5770,2013-04-01,Ethiopia,Afar,Kilbati,3.0
3238,2013-04-01,Ethiopia,Somali,Nogob,2.0
5735,2013-04-01,Ethiopia,SNNPR,Alaba,3.0
