date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2012-12-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-01-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-02-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-03-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-05-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-07-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-08-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-09-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-10-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2013-11-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-01-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-02-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-03-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-04-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-05-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-06-15,Wheat - Retail,KG,cereals and tubers,11.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-07-15,Wheat - Retail,KG,cereals and tubers,9.63,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-08-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-09-15,Wheat - Retail,KG,cereals and tubers,10.8,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-10-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-11-15,Wheat - Retail,KG,cereals and tubers,11.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-12-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-01-15,Wheat - Retail,KG,cereals and tubers,11.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-02-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-03-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-04-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-05-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-06-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-07-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-08-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-09-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-10-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-11-15,Wheat - Retail,KG,cereals and tubers,11.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2015-12-15,Wheat - Retail,KG,cereals and tubers,11.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2016-01-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2016-02-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2016-03-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2016-04-15,Wheat - Retail,KG,cereals and tubers,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,84,15,5,1,472_84_15_5,
2014-01-15,Lentils - Retail,KG,pulses and nuts,20.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-02-15,Lentils - Retail,KG,pulses and nuts,19.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-04-15,Lentils - Retail,KG,pulses and nuts,18.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-05-15,Lentils - Retail,KG,pulses and nuts,18.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-06-15,Lentils - Retail,KG,pulses and nuts,22.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-07-15,Lentils - Retail,KG,pulses and nuts,21.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-08-15,Lentils - Retail,KG,pulses and nuts,21.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-09-15,Lentils - Retail,KG,pulses and nuts,17.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-10-15,Lentils - Retail,KG,pulses and nuts,24.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2014-11-15,Lentils - Retail,KG,pulses and nuts,20.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2015-05-15,Lentils - Retail,KG,pulses and nuts,35.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,108,15,5,5,472_108_15_5,
2010-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,646.25,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,650.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,586.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,555.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,567.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,600.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,600.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,540.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,572.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,597.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,600.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2010-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,560.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,550.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,545.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,532.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,558.75,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,590.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,587.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,605.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,698.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,771.25,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,772.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,746.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2011-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,797.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,760.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,813.75,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,850.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,850.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,860.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,900.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,910.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1012.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1050.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1050.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1050.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2012-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1050.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1023.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,982.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,942.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,946.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,956.25,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,991.25,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1060.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1092.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1091.25,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1156.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1212.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2013-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1244.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1217.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1090.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1000.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,946.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,910.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,932.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,944.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,980.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1025.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1080.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1067.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2014-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1010.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,990.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,947.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,878.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,850.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,850.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,906.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,952.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,885.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,928.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,937.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,992.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1062.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1062.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1092.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1092.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1140.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1122.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1090.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1055.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1076.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1140.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1215.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1172.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2016-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1117.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1052.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,990.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,945.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,877.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,994.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1035.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1030.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1084.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1105.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1096.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1097.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2017-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1090.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1098.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1157.5,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1195.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1260.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1354.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1360.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2018-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,1406.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,135,14,9,1,472_135_14_9,
2015-11-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",600.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2015-12-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",600.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2016-01-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",620.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2016-02-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",700.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2016-03-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",750.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2016-04-15,Livestock (Goat) - Retail,Head,"meat, fish and eggs",800.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,383,15,61,2,472_383_15_61,
2014-04-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,11.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,385,15,5,5,472_385_15_5,
2014-05-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,10.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,385,15,5,5,472_385_15_5,
2014-06-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,385,15,5,5,472_385_15_5,
2014-07-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,12.0,ETB,Ethiopia,Dire Dawa,1231,Dire Dawa,472,385,15,5,5,472_385_15_5,
