,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
491,2012-01-01,2.0,Malawi,Southern,Chikwawa
461,2012-01-01,1.0,Malawi,Southern,Chiradzulu
462,2012-01-01,1.0,Malawi,Northern,Chitipa
463,2012-01-01,1.0,Malawi,Central,Dedza
464,2012-01-01,1.0,Malawi,Central,Dowa
465,2012-01-01,1.0,Malawi,Northern,Karonga
466,2012-01-01,1.0,Malawi,Central,Kasungu
467,2012-01-01,1.0,Malawi,Central,Lilongwe
468,2012-01-01,1.0,Malawi,Central,Lilongwe City
469,2012-01-01,1.0,Malawi,Southern,Machinga
470,2012-01-01,1.0,Malawi,Southern,Mangochi
471,2012-01-01,1.0,Malawi,Central,Mchinji
472,2012-01-01,1.0,Malawi,Southern,Mulanje
496,2012-01-01,2.0,Malawi,Southern,Mwanza
474,2012-01-01,1.0,Malawi,Northern,Mzimba
475,2012-01-01,1.0,Malawi,Northern,Mzuzu City
497,2012-01-01,2.0,Malawi,Southern,Neno
477,2012-01-01,1.0,Malawi,Northern,Nkhata Bay
478,2012-01-01,1.0,Malawi,Central,Nkhotakota
498,2012-01-01,2.0,Malawi,Southern,Nsanje
480,2012-01-01,1.0,Malawi,Central,Ntcheu
481,2012-01-01,1.0,Malawi,Central,Ntchisi
500,2012-01-01,2.0,Malawi,Southern,Phalombe
483,2012-01-01,1.0,Malawi,Northern,Rumphi
484,2012-01-01,1.0,Malawi,Central,Salima
485,2012-01-01,1.0,Malawi,Southern,Thyolo
486,2012-01-01,1.0,Malawi,Southern,Zomba
487,2012-01-01,1.0,Malawi,Southern,Zomba City
2838,2012-01-01,,Malawi,Northern,Likoma
535,2012-04-01,2.0,Malawi,Southern,Balaka
536,2012-04-01,2.0,Malawi,Southern,Blantyre
537,2012-04-01,2.0,Malawi,Southern,Blantyre City
538,2012-04-01,2.0,Malawi,Southern,Chikwawa
508,2012-04-01,1.0,Malawi,Southern,Chiradzulu
509,2012-04-01,1.0,Malawi,Northern,Chitipa
510,2012-04-01,1.0,Malawi,Central,Dedza
511,2012-04-01,1.0,Malawi,Central,Dowa
512,2012-04-01,1.0,Malawi,Northern,Karonga
513,2012-04-01,1.0,Malawi,Central,Kasungu
514,2012-04-01,1.0,Malawi,Central,Lilongwe
515,2012-04-01,1.0,Malawi,Central,Lilongwe City
516,2012-04-01,1.0,Malawi,Southern,Machinga
517,2012-04-01,1.0,Malawi,Southern,Mangochi
518,2012-04-01,1.0,Malawi,Central,Mchinji
543,2012-04-01,2.0,Malawi,Southern,Mulanje
544,2012-04-01,2.0,Malawi,Southern,Mwanza
521,2012-04-01,1.0,Malawi,Northern,Mzimba
